,name,realm,rating,cls,spec,play,win,lose
26834,Deepnasty,galakrond,1624,paladin,holy,215,110,105
26835,Piïls,sargeras,1623,paladin,holy,42,20,22
26836,Solfire,stormreaver,1622,paladin,holy,92,45,47
26837,Bopbotx,area-52,1621,paladin,holy,49,17,32
26838,Gospel,duskwood,1617,paladin,holy,65,37,28
26839,Aldrion,stormrage,1617,paladin,holy,54,28,26
26840,Scoopzi,frostmourne,1616,paladin,holy,47,27,20
26841,Rhönin,illidan,1616,paladin,holy,42,22,20
26842,Minefujiko,tichondrius,1616,paladin,holy,381,194,187
26843,Sinfolly,whisperwind,1615,paladin,holy,90,47,43
26844,Ascion,tichondrius,1614,paladin,holy,119,58,61
26845,Censy,tichondrius,1613,paladin,holy,30,17,13
26846,Caitthegreat,malorne,1613,paladin,holy,42,23,19
26847,Nodenom,blackrock,1612,paladin,holy,30,18,12
26848,Vmxp,barthilas,1611,paladin,holy,94,56,38
26849,Sekitar,ragnaros,1611,paladin,holy,155,79,76
26850,Zergmé,executus,1610,paladin,holy,42,21,21
26851,Ricopal,frostmourne,1610,paladin,holy,36,17,19
26852,Madorian,bleeding-hollow,1610,paladin,holy,71,31,40
26853,Bërzerk,zuluhed,1609,paladin,holy,93,44,49
26854,Denke,thrall,1609,paladin,holy,36,17,19
26855,Jealp,sargeras,1608,paladin,holy,42,26,16
26856,Roundhere,area-52,1608,paladin,holy,30,18,12
26857,Naxzy,quelthalas,1608,paladin,holy,46,27,19
26858,Moonmi,tichondrius,1608,paladin,holy,187,106,81
26859,Larryhoova,malganis,1608,paladin,holy,36,20,16
26860,Crâfty,bleeding-hollow,1608,paladin,holy,83,45,38
26861,Dwarrior,quelthalas,1606,paladin,holy,39,18,21
26862,Forsakenlite,sargeras,1606,paladin,holy,90,41,49
26863,Raigha,stormrage,1604,paladin,holy,42,22,20
26864,Zhula,nerzhul,1601,paladin,holy,48,31,17
26865,Erikx,smolderthorn,1601,paladin,holy,120,66,54
26866,Orphandog,zuljin,1600,paladin,holy,29,21,8
26867,Gjoker,azralon,1600,paladin,holy,42,25,17
26868,Jiraya,nemesis,1598,paladin,holy,79,39,40
26869,Wuhbp,illidan,1596,paladin,holy,88,44,44
26870,Peggy,azralon,1596,paladin,holy,39,18,21
26871,Klam,kelthuzad,1595,paladin,holy,96,48,48
26872,Brynnhild,stormrage,1592,paladin,holy,126,62,64
26873,Ricardão,emerald-dream,1592,paladin,holy,36,17,19
26874,Asherm,moon-guard,1590,paladin,holy,98,48,50
26875,Abellpally,tichondrius,1589,paladin,holy,54,23,31
26876,Beyondsausag,malganis,1589,paladin,holy,125,53,72
26877,Madsama,quelthalas,1587,paladin,holy,72,39,33
26878,Retsincewod,zuluhed,1586,paladin,holy,54,28,26
26879,Kencyz,tichondrius,1585,paladin,holy,37,22,15
26880,Chonsic,darkspear,1582,paladin,holy,90,40,50
26881,Bopthebomb,sargeras,1580,paladin,holy,71,33,38
26882,Sevenword,tichondrius,1577,paladin,holy,67,38,29
26883,Molki,tichondrius,1575,paladin,holy,111,64,47
26884,Thelac,dalaran,1575,paladin,holy,72,39,33
26885,Regivän,azralon,1575,paladin,holy,78,39,39
26886,Dodgeandhoj,nerzhul,1572,paladin,holy,36,19,17
26887,Babaganôush,illidan,1571,paladin,holy,35,18,17
26888,Leonideez,moon-guard,1571,paladin,holy,42,17,25
26889,Gwok,thrall,1569,paladin,holy,167,89,78
26890,Aluríel,quelthalas,1568,paladin,holy,56,28,28
26891,Drisx,sargeras,1567,paladin,holy,96,48,48
26892,Peelmeree,kelthuzad,1565,paladin,holy,36,18,18
26893,Hônòr,thrall,1564,paladin,holy,51,29,22
26894,Ashley,sargeras,1563,paladin,holy,42,22,20
26895,Sprjustice,frostmourne,1562,paladin,holy,36,18,18
26896,Nontheism,malganis,1559,paladin,holy,42,19,23
26897,Senorbaxter,emerald-dream,1557,paladin,holy,66,27,39
26898,Montageflav,illidan,1554,paladin,holy,56,27,29
26899,Gorgona,illidan,1551,paladin,holy,107,53,54
26900,Ilovecanada,sargeras,1550,paladin,holy,34,19,15
26901,Crabsaladpal,illidan,1550,paladin,holy,112,62,50
26902,Xinqingle,tichondrius,1550,paladin,holy,471,237,234
26903,Sheriff,tanaris,1547,paladin,holy,48,22,26
26904,Quertz,sargeras,1545,paladin,holy,149,87,62
26905,Jässy,muradin,1545,paladin,holy,59,29,30
26906,Amiigo,tichondrius,1545,paladin,holy,54,24,30
26907,Riptonix,stormrage,1540,paladin,holy,121,66,55
26908,Saibasita,tichondrius,1539,paladin,holy,48,33,15
26909,Discordnitro,illidan,1539,paladin,holy,36,20,16
26910,Killmoth,illidan,1539,paladin,holy,269,130,139
26911,Slüg,bleeding-hollow,1536,paladin,holy,264,134,130
26912,Handsomedan,twisting-nether,1533,paladin,holy,72,34,38
26913,Holyknight,veknilash,1532,paladin,holy,89,45,44
26914,Rg,nerzhul,1532,paladin,holy,219,108,111
26915,Drägonmynuts,tichondrius,1532,paladin,holy,109,45,64
26916,Avahir,moon-guard,1528,paladin,holy,60,30,30
26917,Saveursavior,bleeding-hollow,1524,paladin,holy,147,70,77
26918,Vaerume,sargeras,1523,paladin,holy,123,66,57
26919,Kidstable,nathrezim,1523,paladin,holy,70,27,43
26920,Superzero,area-52,1520,paladin,holy,48,26,22
26921,Beyönd,quelthalas,1520,paladin,holy,78,39,39
26922,Pandahorn,tichondrius,1520,paladin,holy,54,23,31
26923,Wokeinator,malganis,1519,paladin,holy,249,135,114
26924,Dageraad,tichondrius,1519,paladin,holy,30,16,14
26925,Bigoldman,tichondrius,1519,paladin,holy,72,37,35
26926,Sadamell,tichondrius,1518,paladin,holy,24,16,8
26927,Jiberish,illidan,1515,paladin,holy,126,60,66
26928,Bebebig,tichondrius,1511,paladin,holy,182,100,82
26929,Maeyz,sargeras,1511,paladin,holy,126,67,59
26930,Bosat,drakkari,1509,paladin,holy,48,19,29
26931,Bushÿ,tichondrius,1508,paladin,holy,94,52,42
26932,Humañ,tichondrius,1507,paladin,holy,60,32,28
26933,Cjqcjq,tichondrius,1507,paladin,holy,41,21,20
26934,Kdex,tichondrius,1505,paladin,holy,84,37,47
26935,Goldensmile,frostmourne,1504,paladin,holy,36,19,17
26936,Kencyxx,tichondrius,1504,paladin,holy,42,19,23
26937,Ageroÿ,sargeras,1503,paladin,holy,61,31,30
26938,Doofum,stormrage,1503,paladin,holy,131,58,73
26939,Serendipidy,bleeding-hollow,1503,paladin,holy,98,43,55
26940,Brumm,quelthalas,1501,paladin,holy,77,39,38
26941,Konvi,tichondrius,1501,paladin,holy,129,60,69
26942,Guerrer,hyjal,1499,paladin,holy,566,285,281
26943,Rodrigo,frostmourne,1499,paladin,holy,81,39,42
26944,Saphri,kiljaeden,1497,paladin,holy,214,110,104
26945,Harryhui,tichondrius,1496,paladin,holy,42,23,19
26946,Jeromee,area-52,1496,paladin,holy,48,19,29
26947,Haitishammer,stormrage,1494,paladin,holy,78,37,41
26948,Lightkillerx,thrall,1494,paladin,holy,84,37,47
26949,Daenrahh,azralon,1491,paladin,holy,176,91,85
26950,Paladanim,tichondrius,1490,paladin,holy,77,23,54
26951,Nickiminhoj,stormrage,1488,paladin,holy,51,29,22
26952,Neurôtoxins,frostmourne,1488,paladin,holy,54,27,27
26953,Prettylightx,kelthuzad,1487,paladin,holy,259,128,131
26954,Irunnal,kelthuzad,1486,paladin,holy,41,27,14
26955,Donkeydumper,wyrmrest-accord,1486,paladin,holy,118,67,51
26956,Stophamrtime,barthilas,1484,paladin,holy,42,20,22
26957,Condone,earthen-ring,1484,paladin,holy,96,44,52
26958,Baitur,zuljin,1480,paladin,holy,49,21,28
26959,Regivan,nemesis,1479,paladin,holy,42,16,26
26960,Aulty,sargeras,1479,paladin,holy,77,28,49
26961,Fredward,bleeding-hollow,1478,paladin,holy,35,18,17
26962,Dewlight,zuljin,1477,paladin,holy,161,77,84
26963,Jorik,lightbringer,1477,paladin,holy,42,20,22
26964,Dimix,sargeras,1476,paladin,holy,65,32,33
26965,Lhpal,ragnaros,1475,paladin,holy,30,19,11
26966,Zenkk,sargeras,1475,paladin,holy,57,23,34
26967,Caobobby,tichondrius,1474,paladin,holy,57,25,32
26968,Buqi,barthilas,1474,paladin,holy,57,23,34
26969,Percüles,sargeras,1473,paladin,holy,66,38,28
26970,Atelva,moon-guard,1471,paladin,holy,75,46,29
26971,Judgemode,the-scryers,1468,paladin,holy,96,41,55
26972,Ryhighdi,sargeras,1467,paladin,holy,48,22,26
26973,Ooppa,proudmoore,1467,paladin,holy,61,26,35
26974,Pasda,frostmourne,1467,paladin,holy,77,29,48
26975,Blarr,azshara,1466,paladin,holy,84,34,50
26976,Glørythrives,tichondrius,1465,paladin,holy,57,25,32
26977,Vitabro,bleeding-hollow,1464,paladin,holy,155,81,74
26978,Traumaboy,terenas,1463,paladin,holy,87,44,43
26979,Danpros,azralon,1462,paladin,holy,84,34,50
26980,Hughmyron,stormrage,1461,paladin,holy,40,24,16
26981,Cohesion,draenor,1461,paladin,holy,77,35,42
26982,Jezëbel,azralon,1460,paladin,holy,52,27,25
26983,Sanasana,spirestone,1459,paladin,holy,117,66,51
26984,Allitharis,tichondrius,1458,paladin,holy,112,59,53
26985,Indemnity,wildhammer,1457,paladin,holy,69,40,29
26986,Gotomars,tichondrius,1457,paladin,holy,89,45,44
26987,Wonpai,frostmourne,1457,paladin,holy,57,26,31
26988,Wonpaiv,frostmourne,1456,paladin,holy,53,21,32
26989,Gankstapwn,tichondrius,1455,paladin,holy,59,27,32
26990,Omfgitsyang,tichondrius,1453,paladin,holy,41,24,17
26991,Devöut,aggramar,1453,paladin,holy,103,48,55
26992,Handyandy,kelthuzad,1450,paladin,holy,118,61,57
26993,Zakath,the-underbog,1449,paladin,holy,72,31,41
26994,Zoeyxo,tichondrius,1448,paladin,holy,80,42,38
26995,Noback,ragnaros,1448,paladin,holy,66,31,35
26996,Kihluxo,frostmourne,1446,paladin,holy,101,56,45
26997,Tigranes,proudmoore,1444,paladin,holy,36,17,19
26998,Celsica,kelthuzad,1443,paladin,holy,153,73,80
26999,Chowdar,proudmoore,1443,paladin,holy,78,36,42
27000,Holyprotectr,tichondrius,1442,paladin,holy,30,17,13
27001,Cykcp,burning-legion,1441,paladin,holy,72,34,38
27002,Danyuel,zuljin,1441,paladin,holy,86,39,47
27003,Notdjalex,zuljin,1440,paladin,holy,30,19,11
27004,Holyhades,auchindoun,1439,paladin,holy,125,70,55
27005,Sigmapepe,quelthalas,1436,paladin,holy,96,52,44
27006,Ryhigh,sargeras,1436,paladin,holy,89,38,51
27007,Rarth,nemesis,1434,paladin,holy,65,26,39
27008,Xuantianchai,tichondrius,1431,paladin,holy,30,15,15
27009,Shagalaga,tichondrius,1431,paladin,holy,155,72,83
27010,Kriegmeister,amanthul,1429,paladin,holy,48,24,24
27011,Herakleitos,firetree,1428,paladin,holy,69,41,28
27012,Nume,nesingwary,1428,paladin,holy,96,49,47
27013,Lyticmartyr,bleeding-hollow,1427,paladin,holy,48,24,24
27014,Nrpzy,stormrage,1425,paladin,holy,83,39,44
27015,Brioc,tichondrius,1424,paladin,holy,36,22,14
27016,Lothnalar,ragnaros,1424,paladin,holy,54,23,31
27017,Justeight,stormrage,1423,paladin,holy,66,37,29
27018,Mastadin,illidan,1422,paladin,holy,36,19,17
27019,Mabia,tichondrius,1421,paladin,holy,215,111,104
27020,Splashleyy,bleeding-hollow,1421,paladin,holy,148,69,79
27021,Holyterror,dentarg,1420,paladin,holy,48,25,23
27022,Vodokus,area-52,1420,paladin,holy,106,46,60
27023,Graceyrae,tichondrius,1419,paladin,holy,50,30,20
27024,Jpwx,barthilas,1419,paladin,holy,30,15,15
27025,Droopyz,quelthalas,1418,paladin,holy,66,27,39
27026,Decalli,tichondrius,1417,paladin,holy,69,35,34
27027,Dartpuncher,frostmourne,1414,paladin,holy,120,63,57
27028,Realpalada,tichondrius,1414,paladin,holy,65,25,40
27029,Alessan,nemesis,1413,paladin,holy,31,18,13
27030,Cynical,dalvengyr,1413,paladin,holy,120,64,56
27031,Palladomal,azralon,1413,paladin,holy,84,41,43
27032,Xuanxingchai,tichondrius,1413,paladin,holy,72,30,42
27033,Unbreakable,antonidas,1412,paladin,holy,51,36,15
27034,Berseus,tichondrius,1411,paladin,holy,78,31,47
27035,Lliliiliil,illidan,1410,paladin,holy,68,39,29
27036,Quadrifoglio,moon-guard,1409,paladin,holy,205,106,99
27037,Arral,malganis,1408,paladin,holy,66,31,35
27038,Samaze,tichondrius,1407,paladin,holy,126,61,65
27039,Vasar,tichondrius,1406,paladin,holy,37,26,11
27040,Maleguz,azralon,1406,paladin,holy,309,159,150
27041,Kokomö,kelthuzad,1404,paladin,holy,47,21,26
27042,Nxkita,sargeras,1403,paladin,holy,54,28,26
27043,Nanøha,frostmourne,1402,paladin,holy,88,26,62
27044,Crüst,proudmoore,1401,paladin,holy,42,21,21
27045,Liå,frostmourne,1399,paladin,holy,96,49,47
27046,Wálker,ragnaros,1399,paladin,holy,98,48,50
27047,Talantyr,zuljin,1398,paladin,holy,48,23,25
27048,Uprise,chogall,1397,paladin,holy,66,33,33
27049,Fabîan,guldan,1395,paladin,holy,42,22,20
27050,Kirilx,vashj,1395,paladin,holy,48,25,23
27051,Dadcantsac,frostmourne,1395,paladin,holy,87,41,46
27052,Anderentonso,tichondrius,1395,paladin,holy,54,24,30
27053,Paladinaiko,nemesis,1394,paladin,holy,117,57,60
27054,Vêgenace,proudmoore,1394,paladin,holy,39,19,20
27055,Enuug,malfurion,1390,paladin,holy,78,48,30
27056,Holyramen,illidan,1389,paladin,holy,209,98,111
27057,Anea,kelthuzad,1388,paladin,holy,32,17,15
27058,Sapphiros,tichondrius,1388,paladin,holy,68,25,43
27059,Summercarma,area-52,1387,paladin,holy,27,15,12
27060,Odiinn,stormscale,1385,paladin,holy,85,39,46
27061,Viviana,shadowmoon,1385,paladin,holy,46,20,26
27062,Granitei,quelthalas,1384,paladin,holy,50,24,26
27063,Luminainre,zuljin,1384,paladin,holy,149,66,83
27064,Stormzy,zuljin,1383,paladin,holy,80,39,41
27065,Ricemang,kiljaeden,1380,paladin,holy,53,24,29
27066,Palapoxi,arygos,1377,paladin,holy,77,36,41
27067,Doorii,tichondrius,1377,paladin,holy,47,18,29
27068,Oralen,daggerspine,1376,paladin,holy,60,29,31
27069,Ibury,quelthalas,1376,paladin,holy,139,67,72
27070,Delilahxoxo,mugthol,1376,paladin,holy,63,26,37
27071,Leónrey,stormrage,1376,paladin,holy,92,33,59
27072,Lu,the-venture-co,1371,paladin,holy,34,15,19
27073,Fiate,azralon,1370,paladin,holy,36,16,20
27074,Massivesac,frostmourne,1369,paladin,holy,36,22,14
27075,Jimmipepe,quelthalas,1369,paladin,holy,42,24,18
27076,Palltard,illidan,1369,paladin,holy,42,18,24
27077,Mânz,zuljin,1369,paladin,holy,60,21,39
27078,Shaidd,bleeding-hollow,1368,paladin,holy,77,34,43
27079,Mellidi,azralon,1367,paladin,holy,42,23,19
27080,Saeranella,moon-guard,1366,paladin,holy,106,44,62
27081,Paladinaa,lothar,1364,paladin,holy,104,41,63
27082,Gorilla,kiljaeden,1362,paladin,holy,59,15,44
27083,Rengen,frostmourne,1360,paladin,holy,42,22,20
27084,Xöchïqüëtzäl,tichondrius,1360,paladin,holy,29,15,14
27085,Bakoø,tichondrius,1360,paladin,holy,65,31,34
27086,Zephyrvalor,sargeras,1360,paladin,holy,48,18,30
27087,Jestiny,amanthul,1356,paladin,holy,97,55,42
27088,Choonsly,tichondrius,1356,paladin,holy,69,36,33
27089,Lightupx,stormrage,1356,paladin,holy,61,22,39
27090,Negodoskate,nemesis,1353,paladin,holy,207,105,102
27091,Amadeo,hyjal,1353,paladin,holy,101,44,57
27092,Galabanja,malganis,1350,paladin,holy,42,24,18
27093,Bulgecranker,tichondrius,1350,paladin,holy,36,20,16
27094,Hawtwangs,proudmoore,1349,paladin,holy,48,26,22
27095,Hamen,frostwolf,1349,paladin,holy,41,22,19
27096,Møcha,moon-guard,1347,paladin,holy,44,23,21
27097,Palazin,frostmourne,1347,paladin,holy,128,54,74
27098,Flippo,sargeras,1346,paladin,holy,36,17,19
27099,Hoonjojjyanp,tichondrius,1346,paladin,holy,35,15,20
27100,Piura,stormreaver,1345,paladin,holy,48,23,25
27101,Clare,burning-blade,1345,paladin,holy,61,28,33
27102,Airbusx,tichondrius,1343,paladin,holy,24,14,10
27103,Aberos,stonemaul,1343,paladin,holy,69,24,45
27104,Mctacos,proudmoore,1342,paladin,holy,18,14,4
27105,Ocean,sargeras,1342,paladin,holy,30,14,16
27106,Miswalkpally,ragnaros,1342,paladin,holy,30,14,16
27107,Rhamadicinu,frostmourne,1341,paladin,holy,55,31,24
27108,Bakoo,tichondrius,1341,paladin,holy,54,27,27
27109,Htmlar,tichondrius,1338,paladin,holy,75,41,34
27110,Xiaoladin,frostmourne,1337,paladin,holy,25,16,9
27111,Güido,stormrage,1337,paladin,holy,42,23,19
27112,Röniin,ragnaros,1337,paladin,holy,298,156,142
27113,Minereth,quelthalas,1337,paladin,holy,59,30,29
27114,Leonrey,stormrage,1337,paladin,holy,43,21,22
27115,Malakor,thrall,1334,paladin,holy,87,46,41
27116,Finerkane,quelthalas,1334,paladin,holy,138,62,76
27117,Alphanerd,burning-blade,1333,paladin,holy,55,27,28
27118,Therealdeal,sargeras,1332,paladin,holy,77,41,36
27119,Hawianbread,stormrage,1331,paladin,holy,60,33,27
27120,Nepnade,stormrage,1331,paladin,holy,47,25,22
27121,Rezmefool,tichondrius,1331,paladin,holy,133,59,74
27122,Buri,tichondrius,1330,paladin,holy,42,17,25
27123,Phinnik,tichondrius,1329,paladin,holy,250,125,125
27124,Riporeo,rexxar,1327,paladin,holy,24,18,6
27125,Syrenz,khazgoroth,1327,paladin,holy,42,24,18
27126,Ashgrim,kiljaeden,1327,paladin,holy,77,37,40
27127,Catechism,laughing-skull,1325,paladin,holy,44,24,20
27128,Deepsearide,illidan,1324,paladin,holy,150,82,68
27129,Alcaedra,shadowsong,1324,paladin,holy,92,45,47
27130,Jordenz,bonechewer,1324,paladin,holy,30,14,16
27131,Consecrated,daggerspine,1324,paladin,holy,75,30,45
27132,Mcllovin,kiljaeden,1323,paladin,holy,60,28,32
27133,Lucciuzz,tichondrius,1323,paladin,holy,68,29,39
27134,Dimior,quelthalas,1322,paladin,holy,54,29,25
27135,Zantdemption,frostmourne,1322,paladin,holy,30,15,15
27136,Îcandy,stormrage,1319,paladin,holy,24,16,8
27137,Kektrixia,tichondrius,1318,paladin,holy,24,15,9
27138,Ùnholypally,jubeithos,1316,paladin,holy,71,42,29
27139,Nilin,tichondrius,1316,paladin,holy,24,14,10
27140,Ramphastoz,quelthalas,1316,paladin,holy,66,29,37
27141,Valandiel,proudmoore,1315,paladin,holy,61,15,46
27142,Sinay,azshara,1314,paladin,holy,76,43,33
27143,Jaenus,azralon,1314,paladin,holy,66,32,34
27144,Hodl,barthilas,1313,paladin,holy,113,58,55
27145,Papaa,nemesis,1312,paladin,holy,166,79,87
27146,Mawning,kelthuzad,1311,paladin,holy,220,111,109
27147,Ryhighh,sargeras,1311,paladin,holy,93,37,56
27148,Twck,hyjal,1309,paladin,holy,168,81,87
27149,Holyredx,bleeding-hollow,1307,paladin,holy,126,70,56
27150,Solanin,frostmourne,1307,paladin,holy,75,38,37
27151,Ozpal,burning-blade,1305,paladin,holy,38,24,14
27152,Errant,bonechewer,1305,paladin,holy,53,31,22
27153,Wiley,dark-iron,1305,paladin,holy,36,20,16
27154,Santiadin,ragnaros,1304,paladin,holy,20,15,5
27155,Dreadrot,azralon,1302,paladin,holy,50,24,26
27156,Sorkar,tichondrius,1301,paladin,holy,129,66,63
27157,Einjerhar,quelthalas,1300,paladin,holy,48,22,26
27158,Dóminos,quelthalas,1298,paladin,holy,48,24,24
27159,Galearn,ragnaros,1298,paladin,holy,30,14,16
27160,Ironpaladin,sargeras,1297,paladin,holy,90,39,51
27161,Shámder,quelthalas,1295,paladin,holy,59,27,32
27162,Vurian,uther,1295,paladin,holy,90,36,54
27163,Ballsmcgee,bleeding-hollow,1294,paladin,holy,141,63,78
27164,Botburger,stormrage,1293,paladin,holy,30,14,16
27165,Goodwood,ghostlands,1293,paladin,holy,90,41,49
27166,Jacobhowda,tichondrius,1292,paladin,holy,54,25,29
27167,Colbroggins,crushridge,1289,paladin,holy,45,24,21
27168,Daphillen,frostmourne,1288,paladin,holy,41,23,18
27169,Yadiyadiyada,barthilas,1287,paladin,holy,42,24,18
27170,Lørdthemar,azralon,1286,paladin,holy,60,26,34
27171,Blessthfall,bleeding-hollow,1286,paladin,holy,51,14,37
27172,Undefeatæd,korgath,1285,paladin,holy,52,29,23
27173,Psuito,ragnaros,1285,paladin,holy,60,32,28
27174,Quarall,blackhand,1283,paladin,holy,58,29,29
27175,Slygonjinn,area-52,1281,paladin,holy,36,14,22
27176,Swordstrikes,tichondrius,1271,paladin,holy,29,14,15
27177,Merll,ragnaros,1267,paladin,holy,121,58,63
27178,Klamindor,emerald-dream,1266,paladin,holy,48,22,26
27179,Cowladino,tichondrius,1265,paladin,holy,55,27,28
27180,Affrika,ysondre,1264,paladin,holy,104,52,52
27181,Pallin,sargeras,1264,paladin,holy,90,41,49
27182,Sneakypal,dalaran,1263,paladin,holy,58,22,36
27183,Motoa,stormrage,1262,paladin,holy,36,19,17
27184,Dumpytrucks,sargeras,1262,paladin,holy,48,24,24
27185,Chånïng,frostmourne,1262,paladin,holy,42,16,26
27186,Hèró,barthilas,1261,paladin,holy,30,16,14
27187,Coltlocks,sargeras,1261,paladin,holy,54,26,28
27188,Thiccholy,deathwing,1260,paladin,holy,170,93,77
27189,Lilfingered,malganis,1260,paladin,holy,57,29,28
27190,Vithar,bleeding-hollow,1259,paladin,holy,173,84,89
27191,Randuir,proudmoore,1258,paladin,holy,68,38,30
27192,Salipally,dalaran,1258,paladin,holy,101,46,55
27193,Showtíme,steamwheedle-cartel,1257,paladin,holy,25,14,11
27194,Lafasíta,ragnaros,1257,paladin,holy,36,19,17
27195,Brenenk,quelthalas,1257,paladin,holy,65,32,33
27196,Imabandagins,bleeding-hollow,1257,paladin,holy,109,52,57
27197,Holyslapy,illidan,1255,paladin,holy,71,38,33
27198,Troypolamalu,dark-iron,1255,paladin,holy,30,14,16
27199,Holysplonk,stonemaul,1255,paladin,holy,72,30,42
27200,Lightleadsme,sargeras,1254,paladin,holy,234,113,121
27201,Swazanaseger,frostmourne,1252,paladin,holy,42,22,20
27202,Ckemosabe,emerald-dream,1252,paladin,holy,38,14,24
27203,Deidei,blood-furnace,1251,paladin,holy,29,17,12
27204,Wukongsunn,dalaran,1251,paladin,holy,30,14,16
27205,Elizzabeth,skullcrusher,1248,paladin,holy,41,25,16
27206,Whitekao,illidan,1247,paladin,holy,18,13,5
27207,Elutherios,tichondrius,1247,paladin,holy,54,26,28
27208,Hopeyouheal,sargeras,1247,paladin,holy,30,14,16
27209,Darkbringer,frostmourne,1245,paladin,holy,76,38,38
27210,Silvermind,tichondrius,1244,paladin,holy,30,17,13
27211,Freyr,deathwing,1244,paladin,holy,38,21,17
27212,Bubblepigo,tichondrius,1243,paladin,holy,36,22,14
27213,Sologriefer,sargeras,1242,paladin,holy,30,13,17
27214,Scarlet,skywall,1241,paladin,holy,30,13,17
27215,Herroprease,frostmane,1241,paladin,holy,30,13,17
27216,Cudiskush,tichondrius,1237,paladin,holy,45,26,19
27217,Anatnof,malganis,1237,paladin,holy,30,16,14
27218,Roundbutts,stormrage,1237,paladin,holy,27,14,13
27219,Chewyjitsu,tichondrius,1237,paladin,holy,54,23,31
27220,Kristienna,boulderfist,1236,paladin,holy,35,16,19
27221,Cbm,tichondrius,1235,paladin,holy,23,14,9
27222,Chewiipal,dalaran,1235,paladin,holy,57,31,26
27223,Judgynomnom,the-underbog,1234,paladin,holy,36,13,23
27224,Elladan,illidan,1234,paladin,holy,66,20,46
27225,Tuor,nerzhul,1233,paladin,holy,18,13,5
27226,Twìceborn,emerald-dream,1233,paladin,holy,24,13,11
27227,Kariack,malganis,1231,paladin,holy,30,15,15
27228,Diebeatus,zuljin,1231,paladin,holy,54,25,29
27229,Justizz,vashj,1228,paladin,holy,65,35,30
27230,Mobitz,dalvengyr,1228,paladin,holy,36,16,20
27231,Wodlim,azralon,1228,paladin,holy,37,13,24
27232,Venictus,frostwolf,1227,paladin,holy,24,13,11
27233,Gareyn,moon-guard,1227,paladin,holy,36,14,22
27234,Mundomaloo,quelthalas,1226,paladin,holy,59,31,28
27235,Moogmodular,malganis,1226,paladin,holy,98,47,51
27236,Crocfacex,tichondrius,1226,paladin,holy,46,18,28
27237,Harke,drakkari,1224,paladin,holy,18,13,5
27238,Szsfstnoob,tichondrius,1224,paladin,holy,30,13,17
27239,Aellithiene,tichondrius,1221,paladin,holy,30,13,17
27240,Ballingirl,gnomeregan,1220,paladin,holy,51,22,29
27241,Akromma,drakkari,1219,paladin,holy,47,25,22
27242,Ramspartan,drakkari,1218,paladin,holy,106,52,54
27243,Whangsta,tichondrius,1217,paladin,holy,48,21,27
27244,Bárdokø,ragnaros,1216,paladin,holy,84,42,42
27245,Monts,azralon,1215,paladin,holy,61,24,37
27246,Saffranzord,azralon,1214,paladin,holy,73,35,38
27247,Tandury,tichondrius,1214,paladin,holy,60,28,32
27248,Hobbsone,trollbane,1214,paladin,holy,137,54,83
27249,Savagegirlz,tichondrius,1213,paladin,holy,82,35,47
27250,Sventyn,frostmourne,1212,paladin,holy,55,29,26
27251,Kamaelyn,proudmoore,1211,paladin,holy,133,68,65
27252,Tizzi,eredar,1210,paladin,holy,23,13,10
27253,Capedcrusade,area-52,1208,paladin,holy,24,13,11
27254,Yérn,barthilas,1208,paladin,holy,42,15,27
27255,Krysalid,stormrage,1207,paladin,holy,39,22,17
27256,Kënsi,quelthalas,1206,paladin,holy,158,82,76
27257,Kenric,quelthalas,1204,paladin,holy,77,30,47
27258,Burgalveist,azgalor,1202,paladin,holy,25,15,10
27259,Contémpt,kelthuzad,1202,paladin,holy,30,14,16
27260,Stemi,kelthuzad,1202,paladin,holy,59,21,38
27261,Oopalaoo,azralon,1202,paladin,holy,54,19,35
27262,Chor,tichondrius,1201,paladin,holy,22,14,8
27263,Nikopala,tichondrius,1201,paladin,holy,39,20,19
27264,Chopsparks,khadgar,1201,paladin,holy,147,75,72
27265,Galeras,norgannon,1201,paladin,holy,164,70,94
27266,Holyflux,winterhoof,1200,paladin,holy,18,13,5
27267,Maaxxee,zuljin,1200,paladin,holy,27,13,14
27268,Aoishie,bleeding-hollow,1200,paladin,holy,90,40,50
27269,Boarfarmer,tichondrius,1199,paladin,holy,87,37,50
27270,Mörphêus,tichondrius,1197,paladin,holy,54,30,24
27271,Shorthordeon,kelthuzad,1194,paladin,holy,54,30,24
27272,Dreemie,tichondrius,1194,paladin,holy,54,20,34
27273,Dbolpala,frostmourne,1192,paladin,holy,48,26,22
27274,Jessuss,shandris,1192,paladin,holy,51,21,30
27275,Swanp,stormrage,1191,paladin,holy,60,26,34
27276,Encantado,thrall,1190,paladin,holy,43,20,23
27277,Yogafire,kelthuzad,1188,paladin,holy,24,13,11
27278,Pallythre,proudmoore,1187,paladin,holy,54,23,31
27279,Faileeria,malganis,1185,paladin,holy,36,25,11
27280,Sinara,detheroc,1184,paladin,holy,143,69,74
27281,Hulksmash,terenas,1184,paladin,holy,41,13,28
27282,Bubblebooty,drakthul,1182,paladin,holy,60,38,22
27283,Donoph,blades-edge,1182,paladin,holy,44,20,24
27284,Granklol,tichondrius,1181,paladin,holy,98,41,57
27285,Paladinomoto,sargeras,1180,paladin,holy,46,22,24
27286,Sixtynine,nathrezim,1180,paladin,holy,78,35,43
