name,realm,rating,cls,spec,play,win,lose
Ínví,aegwynn,1418,deathknight,unholy,96,47,49
Wallenschøld,kazzak,1418,deathknight,unholy,36,15,21
Аирфрост,howling-fjord,1416,deathknight,unholy,54,25,29
Epoch,azjolnerub,1416,deathknight,unholy,103,47,56
Arxelas,stormscale,1416,deathknight,unholy,72,30,42
Pavkata,outland,1415,deathknight,unholy,154,74,80
Mìa,kragjin,1415,deathknight,unholy,73,33,40
Exanex,ragnaros,1413,deathknight,unholy,24,15,9
Cheethdoom,ragnaros,1413,deathknight,unholy,30,15,15
Sorcc,burning-legion,1413,deathknight,unholy,76,36,40
Десхоб,soulflayer,1413,deathknight,unholy,163,66,97
Empiu,blackhand,1409,deathknight,unholy,36,23,13
Terren,ravencrest,1409,deathknight,unholy,52,29,23
Xirra,tarren-mill,1409,deathknight,unholy,67,33,34
Hêalz,ungoro,1408,deathknight,unholy,66,34,32
Assgripper,hyjal,1406,deathknight,unholy,42,26,16
Вирзерагна,howling-fjord,1406,deathknight,unholy,48,29,19
Negzul,blackmoore,1406,deathknight,unholy,73,39,34
Walkeni,defias-brotherhood,1405,deathknight,unholy,78,35,43
