,name,realm,rating,cls,spec,play,win,lose
28733,Muuclear,twisting-nether,192,paladin,retribution,12,2,10
28734,Jacare,ravencrest,192,paladin,retribution,12,2,10
28735,Lunarrider,ravencrest,192,paladin,retribution,12,2,10
28736,Ibubbleqt,outland,192,paladin,retribution,12,2,10
28737,Hordium,doomhammer,192,paladin,retribution,12,2,10
28738,Мунрейм,gordunni,192,paladin,retribution,12,2,10
28739,Pârâsite,hyjal,192,paladin,retribution,12,2,10
28740,Svddendeäthx,ragnaros,192,paladin,retribution,12,2,10
28741,Lowfi,argent-dawn,192,paladin,retribution,12,2,10
28742,Posidin,nemesis,192,paladin,retribution,12,2,10
28743,Djasuo,burning-blade,192,paladin,retribution,12,2,10
28744,Séntúrús,kazzak,192,paladin,retribution,12,2,10
28745,Leriell,ravencrest,192,paladin,retribution,12,2,10
28746,Ijego,silvermoon,192,paladin,retribution,12,2,10
28747,Лимфома,goldrinn,192,paladin,retribution,12,2,10
28748,Bubblekanta,antonidas,192,paladin,retribution,12,2,10
28749,Kesra,die-todeskrallen,192,paladin,retribution,12,2,10
28750,Палагэнг,howling-fjord,192,paladin,retribution,12,2,10
28751,Poloqq,burning-legion,192,paladin,retribution,12,2,10
28752,Berenguer,outland,192,paladin,retribution,12,2,10
28753,Kökslaktarn,sylvanas,192,paladin,retribution,21,3,18
28754,Stillgard,ghostlands,192,paladin,retribution,15,2,13
28755,Cyxanacma,silvermoon,192,paladin,retribution,18,2,16
28756,Snakedubaby,blackrock,192,paladin,retribution,24,2,22
28757,Broziopath,blackrock,191,paladin,retribution,6,2,4
28758,Zuklaus,hyjal,191,paladin,retribution,6,2,4
28759,Zerocar,minahonda,191,paladin,retribution,6,2,4
28760,Duckula,ravenholdt,191,paladin,retribution,6,2,4
28761,Palazs,ravencrest,191,paladin,retribution,6,2,4
28762,Skullreaper,mannoroth,185,paladin,retribution,12,4,8
28763,Maitrelampe,argent-dawn,180,paladin,retribution,29,7,22
28764,Thelronis,kelthuzad,175,paladin,retribution,11,2,9
28765,Hegolas,terrordar,175,paladin,retribution,17,2,15
28766,Blundd,tarren-mill,159,paladin,retribution,5,2,3
28767,Geronimooh,vashj,159,paladin,retribution,5,2,3
28768,Shoqzix,korgall,159,paladin,retribution,5,2,3
28769,Heiemdall,azuremyst,159,paladin,retribution,5,2,3
28770,Vâlthenea,dun-modr,159,paladin,retribution,5,2,3
28771,Serita,archimonde,159,paladin,retribution,11,2,9
28772,Trístesse,tarren-mill,159,paladin,retribution,11,2,9
28773,Амнон,goldrinn,144,paladin,retribution,9,2,7
28774,Tayun,blackmoore,144,paladin,retribution,21,2,19
28775,Еребор,howling-fjord,143,paladin,retribution,15,2,13
28776,Braiinafk,thrall,138,paladin,retribution,6,3,3
28777,Скелфер,soulflayer,138,paladin,retribution,8,3,5
28778,Gerisha,blackrock,138,paladin,retribution,9,3,6
28779,Jesamine,blackmoore,138,paladin,retribution,9,3,6
28780,Luzk,sanguino,138,paladin,retribution,22,4,18
28781,Kaydou,the-maelstrom,128,paladin,retribution,4,2,2
28782,Qpax,twisting-nether,128,paladin,retribution,4,2,2
28783,Mouzimaru,tarren-mill,128,paladin,retribution,10,2,8
28784,Aalyaah,zirkel-des-cenarius,96,paladin,retribution,3,2,1
28785,Zenfuki,draenor,96,paladin,retribution,3,2,1
28786,Nijówka,burning-legion,96,paladin,retribution,6,1,5
28787,Methynox,khaz-modan,96,paladin,retribution,6,1,5
28788,Røse,argent-dawn,96,paladin,retribution,6,1,5
28789,Tibiscovus,silvermoon,96,paladin,retribution,6,1,5
28790,Ansonia,ravencrest,96,paladin,retribution,6,1,5
28791,Hiilton,silvermoon,96,paladin,retribution,6,1,5
28792,Highlòrd,silvermoon,96,paladin,retribution,6,1,5
28793,Holyherb,the-maelstrom,96,paladin,retribution,6,1,5
28794,Serberen,ravencrest,96,paladin,retribution,6,1,5
28795,Dildodin,ravencrest,96,paladin,retribution,6,1,5
28796,Sanctùs,argent-dawn,96,paladin,retribution,6,1,5
28797,Lyliananl,argent-dawn,96,paladin,retribution,6,1,5
28798,Oepabakkez,burning-legion,96,paladin,retribution,6,1,5
28799,Vittosbubu,ravencrest,96,paladin,retribution,6,1,5
28800,Dumbala,ravencrest,96,paladin,retribution,6,1,5
28801,Traxxces,ravencrest,96,paladin,retribution,6,1,5
28802,Palatarlouze,khaz-modan,96,paladin,retribution,6,1,5
28803,Dänie,silvermoon,96,paladin,retribution,6,1,5
28804,Defuzes,twisting-nether,96,paladin,retribution,6,1,5
28805,Bobsing,silvermoon,96,paladin,retribution,6,1,5
28806,Молотуля,howling-fjord,96,paladin,retribution,6,1,5
28807,Tíríón,nethersturm,96,paladin,retribution,6,1,5
28808,Pussas,burning-legion,96,paladin,retribution,6,1,5
28809,Zeroskills,tarren-mill,96,paladin,retribution,6,1,5
28810,Shanilia,argent-dawn,96,paladin,retribution,6,1,5
28811,Thozne,cthun,96,paladin,retribution,6,1,5
28812,Subzery,blackrock,96,paladin,retribution,6,1,5
28813,Graphpora,argent-dawn,96,paladin,retribution,6,1,5
28814,Светиздырки,howling-fjord,96,paladin,retribution,6,1,5
28815,Винзерг,ashenvale,96,paladin,retribution,6,1,5
28816,Kefalas,ravencrest,96,paladin,retribution,6,1,5
28817,Hyggë,sanguino,96,paladin,retribution,6,1,5
28818,Donpascualo,dun-modr,96,paladin,retribution,6,1,5
28819,Lezoom,draenor,96,paladin,retribution,6,1,5
28820,Xblaj,draenor,96,paladin,retribution,6,1,5
28821,Zefiehd,dun-modr,96,paladin,retribution,6,1,5
28822,Ilaris,amanthul,96,paladin,retribution,6,1,5
28823,Пилоттыч,gordunni,96,paladin,retribution,6,1,5
28824,Fatalism,draenor,96,paladin,retribution,6,1,5
28825,Friemelaar,silvermoon,96,paladin,retribution,6,1,5
28826,Dawnbringer,stormscale,96,paladin,retribution,6,1,5
28827,Akagami,ysondre,96,paladin,retribution,6,1,5
28828,Vonadams,ysondre,96,paladin,retribution,6,1,5
28829,Tifer,sanguino,96,paladin,retribution,6,1,5
28830,Omranator,stormscale,96,paladin,retribution,6,1,5
28831,Эльтарус,soulflayer,96,paladin,retribution,6,1,5
28832,Старыйграф,gordunni,96,paladin,retribution,6,1,5
28833,Rataxes,stormreaver,96,paladin,retribution,6,1,5
28834,Stabilisator,blackrock,96,paladin,retribution,6,1,5
28835,Késha,malganis,96,paladin,retribution,6,1,5
28836,Schukow,blackhand,96,paladin,retribution,6,1,5
28837,Sfantull,spinebreaker,96,paladin,retribution,6,1,5
28838,Starcheto,silvermoon,96,paladin,retribution,6,1,5
28839,Destya,eredar,96,paladin,retribution,6,1,5
28840,Cazzanova,draenor,96,paladin,retribution,6,1,5
28841,Notanother,ravencrest,96,paladin,retribution,6,1,5
28842,Diggs,draenor,96,paladin,retribution,6,1,5
28843,Pripravka,burning-blade,96,paladin,retribution,6,1,5
28844,Brightboy,bronze-dragonflight,96,paladin,retribution,6,1,5
28845,Kanollaras,tarren-mill,96,paladin,retribution,6,1,5
28846,Palamaister,stormscale,96,paladin,retribution,6,1,5
28847,Styleez,blackrock,96,paladin,retribution,6,1,5
28848,Évo,drakthul,96,paladin,retribution,6,1,5
28849,Rèdjàck,nemesis,96,paladin,retribution,6,1,5
28850,Naska,nemesis,96,paladin,retribution,6,1,5
28851,Eylina,ragnaros,96,paladin,retribution,6,1,5
28852,Dunksunk,draenor,96,paladin,retribution,6,1,5
28853,Miawyn,blackmoore,96,paladin,retribution,6,1,5
28854,Holyloa,laughing-skull,96,paladin,retribution,6,1,5
28855,Bráders,thunderhorn,96,paladin,retribution,6,1,5
28856,Jehovaa,ragnaros,96,paladin,retribution,6,1,5
28857,Karo,wildhammer,96,paladin,retribution,6,1,5
28858,Amnell,marécage-de-zangar,96,paladin,retribution,6,1,5
28859,Mèlow,dalaran,96,paladin,retribution,6,1,5
28860,Tubie,draenor,96,paladin,retribution,6,1,5
28861,Stealop,malfurion,96,paladin,retribution,6,1,5
28862,Lightbreaker,alleria,96,paladin,retribution,6,1,5
28863,Päyback,nagrand,96,paladin,retribution,6,1,5
28864,Tamuz,chamber-of-aspects,96,paladin,retribution,6,1,5
28865,Zandathor,chamber-of-aspects,96,paladin,retribution,6,1,5
28866,Syfaria,eldrethalas,96,paladin,retribution,6,1,5
28867,Tazsol,kazzak,96,paladin,retribution,6,1,5
28868,Каридин,galakrond,96,paladin,retribution,6,1,5
28869,Plasmadieter,blackrock,96,paladin,retribution,6,1,5
28870,Holyhannes,blackmoore,96,paladin,retribution,6,1,5
28871,Wingzko,draenor,96,paladin,retribution,6,1,5
28872,Shabbyy,bronzebeard,96,paladin,retribution,6,1,5
28873,Xôpâl,kazzak,96,paladin,retribution,6,1,5
28874,Хам,razuvious,96,paladin,retribution,6,1,5
28875,Týrone,blackrock,96,paladin,retribution,6,1,5
28876,Hølyshøckz,blackmoore,96,paladin,retribution,6,1,5
28877,Жмышенко,gordunni,96,paladin,retribution,6,1,5
28878,Wiiso,grim-batol,96,paladin,retribution,6,1,5
28879,Battlelord,terokkar,96,paladin,retribution,6,1,5
28880,Ellisdee,kazzak,96,paladin,retribution,6,1,5
28881,Equalizer,kilrogg,96,paladin,retribution,6,1,5
28882,Brechtje,nagrand,96,paladin,retribution,6,1,5
28883,Istani,twisting-nether,96,paladin,retribution,6,1,5
28884,Édèn,les-sentinelles,96,paladin,retribution,6,1,5
28885,Aggressìon,twisting-nether,96,paladin,retribution,6,1,5
28886,Kambood,twisting-nether,96,paladin,retribution,6,1,5
28887,Jûliâ,archimonde,96,paladin,retribution,6,1,5
28888,Cherenpetur,neptulon,96,paladin,retribution,6,1,5
28889,Zlätän,outland,96,paladin,retribution,6,1,5
28890,Ogpullava,sylvanas,96,paladin,retribution,6,1,5
28891,Tozzey,defias-brotherhood,96,paladin,retribution,6,1,5
28892,Bôomayé,archimonde,96,paladin,retribution,6,1,5
28893,Unkxd,outland,96,paladin,retribution,6,1,5
28894,Xrilled,stormreaver,96,paladin,retribution,6,1,5
28895,Bigorbøøbs,archimonde,96,paladin,retribution,6,1,5
28896,Vindorus,archimonde,96,paladin,retribution,6,1,5
28897,Zanszul,blackmoore,96,paladin,retribution,6,1,5
28898,Liqudic,bloodscalp,96,paladin,retribution,6,1,5
28899,Zala,culte-de-la-rive-noire,96,paladin,retribution,6,1,5
28900,Thaderyl,auchindoun,96,paladin,retribution,6,1,5
28901,Elisun,twisting-nether,96,paladin,retribution,6,1,5
28902,Healsgoodman,twisting-nether,96,paladin,retribution,6,1,5
28903,Humbatäterä,blackmoore,96,paladin,retribution,6,1,5
28904,Ragie,twisting-nether,96,paladin,retribution,6,1,5
28905,Paladzor,twisting-nether,96,paladin,retribution,6,1,5
28906,Яшкино,soulflayer,96,paladin,retribution,6,1,5
28907,Aluzza,sylvanas,96,paladin,retribution,6,1,5
28908,Sínístre,hyjal,96,paladin,retribution,6,1,5
28909,Хилтонепта,gordunni,96,paladin,retribution,6,1,5
28910,Блейзр,ashenvale,96,paladin,retribution,6,1,5
28911,Choppychop,defias-brotherhood,96,paladin,retribution,6,1,5
28912,Skarium,hyjal,96,paladin,retribution,6,1,5
28913,Fraubest,antonidas,96,paladin,retribution,6,1,5
28914,Rekkt,ravenholdt,96,paladin,retribution,6,1,5
28915,Монспьет,borean-tundra,96,paladin,retribution,6,1,5
28916,Taraniah,argent-dawn,96,paladin,retribution,6,1,5
28917,Jezrien,khazgoroth,96,paladin,retribution,6,1,5
28918,Синодушка,howling-fjord,96,paladin,retribution,6,1,5
28919,Reivah,silvermoon,96,paladin,retribution,6,1,5
28920,Kurå,sargeras,96,paladin,retribution,6,1,5
28921,Monmo,emerald-dream,96,paladin,retribution,6,1,5
28922,Sâfcon,eredar,96,paladin,retribution,7,1,6
28923,Borons,silvermoon,96,paladin,retribution,9,1,8
28924,Xvoodoo,antonidas,96,paladin,retribution,11,1,10
28925,Nauy,korgall,96,paladin,retribution,12,1,11
28926,Kavíár,kazzak,96,paladin,retribution,12,1,11
28927,Akinret,twisting-nether,96,paladin,retribution,12,1,11
28928,Wârlørd,sylvanas,96,paladin,retribution,12,1,11
28929,Jaexpaladin,draenor,96,paladin,retribution,12,1,11
28930,Lokinder,pozzo-delleternità,96,paladin,retribution,12,1,11
28931,Purgator,sanguino,96,paladin,retribution,12,1,11
28932,Dawner,defias-brotherhood,96,paladin,retribution,12,1,11
28933,Ляпкин,fordragon,96,paladin,retribution,12,1,11
28934,Vali,burning-blade,96,paladin,retribution,12,1,11
28935,Jayce,durotan,96,paladin,retribution,12,1,11
28936,Zerosixsix,silvermoon,96,paladin,retribution,12,1,11
28937,Kaelorian,silvermoon,96,paladin,retribution,12,1,11
28938,Anemonaa,argent-dawn,96,paladin,retribution,12,1,11
28939,Malvado,blackhand,96,paladin,retribution,12,1,11
28940,Lylu,aggramar,96,paladin,retribution,12,1,11
28941,Dondadajr,ysondre,96,paladin,retribution,12,1,11
28942,Sèrgàs,blackhand,96,paladin,retribution,12,1,11
28943,Brengier,dun-morogh,96,paladin,retribution,18,1,17
28944,Charlybrown,archimonde,95,paladin,retribution,6,1,5
28945,Mittyswag,kazzak,84,paladin,retribution,15,4,11
28946,Albertina,silvermoon,79,paladin,retribution,5,1,4
28947,Rhauk,dun-modr,79,paladin,retribution,5,1,4
28948,Snobypala,onyxia,64,paladin,retribution,4,1,3
28949,Pastaflwras,twisting-nether,64,paladin,retribution,4,1,3
28950,Чиленикс,soulflayer,63,paladin,retribution,2,2,0
28951,Reliikt,blackrock,48,paladin,retribution,3,1,2
28952,Варкуш,soulflayer,48,paladin,retribution,3,1,2
28953,Lafrogge,culte-de-la-rive-noire,48,paladin,retribution,3,1,2
28954,Leköngen,ravencrest,48,paladin,retribution,3,1,2
28955,Doruk,stormscale,48,paladin,retribution,9,1,8
28956,Bálerion,bronze-dragonflight,42,paladin,retribution,11,3,8
28957,Блейзблю,howling-fjord,42,paladin,retribution,8,2,6
28958,Böserbube,tarren-mill,42,paladin,retribution,13,2,11
28959,Alïstia,archimonde,42,paladin,retribution,16,2,14
28960,Melkmy,laughing-skull,31,paladin,retribution,2,1,1
28961,Hajzlbaba,outland,31,paladin,retribution,2,1,1
28962,Tosuro,sunstrider,31,paladin,retribution,2,1,1
28963,Davidas,drakthul,16,paladin,retribution,1,1,0
28964,Exødius,sinstralis,16,paladin,retribution,1,1,0
28965,Паланр,fordragon,16,paladin,retribution,1,1,0
28966,Bjoorrn,hyjal,16,paladin,retribution,1,1,0
28967,Ornsein,sylvanas,16,paladin,retribution,1,1,0
28968,Arbuzno,draenor,1955,paladin,protection,72,53,19
28969,Leotheron,boulderfist,1758,paladin,protection,233,153,80
28970,Âmba,blackrock,1751,paladin,protection,69,45,24
28971,Sterben,aegwynn,1750,paladin,protection,72,35,37
28972,Sartshield,aerie-peak,1734,paladin,protection,54,34,20
28973,Гниленький,razuvious,1712,paladin,protection,29,20,9
28974,Arkhàn,ravencrest,1694,paladin,protection,47,32,15
28975,Justífiéd,kazzak,1683,paladin,protection,42,20,22
28976,Statscowski,thrall,1678,paladin,protection,37,22,15
28977,Maximumtaste,ravencrest,1662,paladin,protection,30,22,8
28978,Collinnawin,aegwynn,1661,paladin,protection,255,124,131
28979,Tippressure,ravencrest,1630,paladin,protection,40,26,14
28980,Sonnywalkman,twisting-nether,1620,paladin,protection,18,17,1
28981,Timbadin,frostwolf,1608,paladin,protection,47,32,15
28982,Elitest,hyjal,1560,paladin,protection,195,75,120
28983,Schrikii,archimonde,1556,paladin,protection,72,44,28
28984,Bariy,auchindoun,1550,paladin,protection,53,34,19
28985,Phlakorn,blackhand,1525,paladin,protection,48,29,19
28986,Mocnyreka,silvermoon,1503,paladin,protection,65,37,28
28987,Силугор,soulflayer,1498,paladin,protection,48,26,22
28988,Gabubex,tarren-mill,1482,paladin,protection,135,83,52
28989,Supremerage,silvermoon,1474,paladin,protection,80,42,38
28990,Баибар,soulflayer,1460,paladin,protection,120,65,55
28991,Haringoth,argent-dawn,1459,paladin,protection,66,35,31
28992,Uswieconyra,silvermoon,1459,paladin,protection,71,34,37
28993,Ðivine,stormscale,1447,paladin,protection,113,57,56
28994,Vivalabeef,stormscale,1431,paladin,protection,24,15,9
28995,Ðizzmo,bloodfeather,1421,paladin,protection,46,23,23
28996,Galevar,argent-dawn,1416,paladin,protection,134,65,69
28997,Swiatlomiecz,silvermoon,1378,paladin,protection,48,18,30
28998,Youness,ysondre,1371,paladin,protection,162,92,70
28999,Medium,frostwolf,1362,paladin,protection,29,15,14
29000,Хэбит,soulflayer,1343,paladin,protection,42,27,15
29001,Lóu,hyjal,1340,paladin,protection,92,45,47
29002,Vangorn,burning-legion,1334,paladin,protection,58,29,29
29003,Shybia,kirin-tor,1327,paladin,protection,35,19,16
29004,Galadrion,dun-modr,1321,paladin,protection,23,14,9
29005,Helladin,haomarush,1321,paladin,protection,60,24,36
29006,Velkar,frostmane,1310,paladin,protection,124,63,61
29007,Zerhakz,ysondre,1310,paladin,protection,84,41,43
29008,Бранв,gordunni,1305,paladin,protection,54,30,24
29009,Jûstice,kirin-tor,1298,paladin,protection,134,63,71
29010,Gaffel,dethecus,1288,paladin,protection,41,19,22
29011,Leadfoot,argent-dawn,1286,paladin,protection,51,32,19
29012,Trufetteuh,hyjal,1283,paladin,protection,178,90,88
29013,Yunalêsca,mugthol,1283,paladin,protection,131,59,72
29014,Krispce,bloodhoof,1281,paladin,protection,30,17,13
29015,Manupierre,ysondre,1270,paladin,protection,48,22,26
29016,Ragonas,mannoroth,1255,paladin,protection,36,15,21
29017,Milliemaître,elune,1253,paladin,protection,90,41,49
29018,Faranume,sylvanas,1227,paladin,protection,24,16,8
29019,Augroni,antonidas,1227,paladin,protection,117,50,67
29020,Flakkson,stormscale,1206,paladin,protection,131,49,82
29021,Valeriu,stormreaver,1205,paladin,protection,36,14,22
29022,Sutbeyaz,twisting-nether,1201,paladin,protection,20,14,6
29023,Xrules,blackhand,1201,paladin,protection,47,21,26
29024,Ichbin,sanguino,1194,paladin,protection,213,89,124
29025,Celyne,kirin-tor,1180,paladin,protection,36,14,22
29026,Проц,soulflayer,1179,paladin,protection,54,20,34
29027,Neopronouns,minahonda,1144,paladin,protection,18,12,6
29028,Oldsqlmofu,blackrock,1142,paladin,protection,19,12,7
29029,Whiteraven,rexxar,1126,paladin,protection,24,12,12
29030,Rudra,kiljaeden,1086,paladin,protection,29,12,17
29031,Yruqrem,ravencrest,1055,paladin,protection,18,11,7
29032,Шмыгапал,eversong,1049,paladin,protection,26,11,15
29033,Vladium,argent-dawn,1046,paladin,protection,24,11,13
29034,Lotheriem,argent-dawn,992,paladin,protection,42,11,31
29035,Толинель,soulflayer,990,paladin,protection,17,11,6
29036,Savión,silvermoon,957,paladin,protection,12,10,2
29037,Maeltesar,kult-der-verdammten,955,paladin,protection,13,10,3
29038,Dolff,argent-dawn,767,paladin,protection,12,8,4
29039,Thraliss,hyjal,767,paladin,protection,12,8,4
29040,Fumbz,alakir,767,paladin,protection,12,8,4
29041,Tíríón,nethersturm,763,paladin,protection,18,8,10
29042,Lägolas,thrall,701,paladin,protection,17,8,9
29043,Mørfi,antonidas,687,paladin,protection,11,8,3
29044,Kraljevic,silvermoon,672,paladin,protection,12,7,5
29045,Ванябублгам,soulflayer,672,paladin,protection,18,7,11
29046,Figustyle,archimonde,605,paladin,protection,16,7,9
29047,Emistesia,stormscale,576,paladin,protection,6,6,0
29048,Marihuána,ragnaros,576,paladin,protection,18,6,12
29049,Casstiel,anetheron,575,paladin,protection,12,6,6
29050,Ekenpala,kazzak,575,paladin,protection,12,6,6
29051,Exion,ravenholdt,543,paladin,protection,11,6,5
29052,Furiosio,ysondre,543,paladin,protection,15,7,8
29053,Arkera,blackrock,494,paladin,protection,19,6,13
29054,Кельдерик,howling-fjord,480,paladin,protection,6,5,1
29055,Onefrostyboi,defias-brotherhood,479,paladin,protection,12,5,7
29056,Thrinea,blackrock,479,paladin,protection,12,5,7
29057,Такуан,fordragon,479,paladin,protection,12,5,7
29058,Xairios,blackhand,479,paladin,protection,12,5,7
29059,Quantox,frostwolf,478,paladin,protection,24,5,19
29060,Aarrb,sylvanas,438,paladin,protection,27,8,19
29061,Elkka,azjolnerub,415,paladin,protection,17,5,12
29062,Eriellè,kazzak,384,paladin,protection,6,4,2
29063,Æåæxâëæ,dun-modr,384,paladin,protection,6,4,2
29064,Fleshoflight,arathor,384,paladin,protection,6,4,2
29065,Testos,ulduar,384,paladin,protection,6,4,2
29066,Røse,argent-dawn,384,paladin,protection,12,4,8
29067,Palan,cthun,384,paladin,protection,12,4,8
29068,Снайпик,azuregos,384,paladin,protection,12,4,8
29069,Astragore,archimonde,384,paladin,protection,18,4,14
29070,Valädar,sanguino,351,paladin,protection,11,4,7
29071,Дюве,blackscar,351,paladin,protection,11,4,7
29072,Butchertom,ravencrest,330,paladin,protection,11,5,6
29073,Babaluga,blackrock,288,paladin,protection,6,3,3
29074,Рустиктоп,gordunni,288,paladin,protection,6,3,3
29075,Craft,frostwolf,288,paladin,protection,6,3,3
29076,Æero,blackhand,288,paladin,protection,6,3,3
29077,Swäagg,hyjal,288,paladin,protection,6,3,3
29078,Zuplex,deathwing,288,paladin,protection,6,3,3
29079,Aümagad,confrérie-du-thorium,288,paladin,protection,6,3,3
29080,Ponce,los-errantes,288,paladin,protection,12,3,9
29081,Duxbellorum,the-maelstrom,288,paladin,protection,12,3,9
29082,Biffle,korgall,288,paladin,protection,12,3,9
29083,Kawakai,blackrock,287,paladin,protection,12,3,9
29084,Meneth,elune,240,paladin,protection,9,3,6
29085,Yourmomz,kazzak,239,paladin,protection,5,3,2
29086,Emakk,darksorrow,192,paladin,protection,6,2,4
29087,Gornim,die-nachtwache,192,paladin,protection,6,2,4
29088,Slainer,zuljin,192,paladin,protection,6,2,4
29089,Derina,silvermoon,192,paladin,protection,6,2,4
29090,Синерина,blackscar,192,paladin,protection,6,2,4
29091,Khrak,conseil-des-ombres,192,paladin,protection,12,2,10
29092,Palacaplaca,cthun,175,paladin,protection,11,2,9
29093,Soxsnort,twisting-nether,159,paladin,protection,5,2,3
29094,Taptreus,antonidas,96,paladin,protection,6,1,5
29095,Чиксапомойка,gordunni,96,paladin,protection,6,1,5
29096,Thôrwald,les-sentinelles,96,paladin,protection,12,1,11
29097,Lokinder,pozzo-delleternità,96,paladin,protection,12,1,11
29098,Bobilous,twisting-nether,79,paladin,protection,5,1,4
29099,Солошафл,howling-fjord,42,paladin,protection,12,4,8
29100,Candrä,archimonde,2213,priest,holy,96,52,44
29101,Køzukï,ravencrest,2167,priest,holy,275,144,131
29102,Itsmeminglee,ravencrest,2143,priest,holy,132,68,64
29103,Lmnsqzy,ravencrest,2050,priest,holy,124,65,59
29104,Yötönyö,ravencrest,2043,priest,holy,60,32,28
29105,Leadeur,kazzak,2039,priest,holy,247,124,123
29106,Кальвейт,deathweaver,2020,priest,holy,181,92,89
29107,Ladá,stormscale,1993,priest,holy,180,96,84
29108,Cosines,ravencrest,1970,priest,holy,113,61,52
29109,Výra,der-rat-von-dalaran,1939,priest,holy,71,46,25
29110,Шотыказау,blackscar,1919,priest,holy,141,74,67
29111,Tangent,ravencrest,1909,priest,holy,224,121,103
29112,Boonlai,ravencrest,1897,priest,holy,47,25,22
29113,Grafius,stormscale,1885,priest,holy,48,26,22
29114,Carlitastock,eredar,1885,priest,holy,53,28,25
29115,Tmnstrtw,alakir,1879,priest,holy,126,63,63
29116,Testdeath,ravencrest,1875,priest,holy,54,31,23
29117,Zuniya,tarren-mill,1868,priest,holy,60,30,30
29118,Fleischesser,ravencrest,1862,priest,holy,62,33,29
29119,Lenyp,sanguino,1862,priest,holy,150,75,75
29120,Beatrixz,twisting-nether,1852,priest,holy,384,199,185
29121,Weezing,ysondre,1851,priest,holy,132,66,66
29122,Rippertmepls,ravencrest,1850,priest,holy,124,73,51
29123,Servêy,twisting-nether,1845,priest,holy,42,22,20
29124,Finizkram,sylvanas,1840,priest,holy,48,25,23
29125,Dmnz,blackrock,1836,priest,holy,87,39,48
29126,Kaiikoo,ravencrest,1824,priest,holy,54,31,23
29127,Yateh,blackmoore,1824,priest,holy,62,32,30
29128,Катккат,soulflayer,1823,priest,holy,48,27,21
29129,Лоаресс,gordunni,1820,priest,holy,90,40,50
29130,Ancientalien,khadgar,1817,priest,holy,66,29,37
29131,Sayne,arathor,1815,priest,holy,168,91,77
29132,Maruh,malganis,1812,priest,holy,113,60,53
29133,Dmnz,antonidas,1811,priest,holy,40,22,18
29134,Eriónd,ravencrest,1811,priest,holy,66,34,32
29135,Muchos,blackrock,1811,priest,holy,132,61,71
29136,Kaalu,frostmane,1809,priest,holy,254,131,123
29137,Мамкалол,soulflayer,1807,priest,holy,132,69,63
29138,Lîrana,ravencrest,1803,priest,holy,136,82,54
29139,Teatime,aegwynn,1800,priest,holy,84,42,42
29140,Kunen,sanguino,1789,priest,holy,138,77,61
29141,Psi,hakkar,1789,priest,holy,301,165,136
29142,Друмги,gordunni,1787,priest,holy,173,80,93
29143,Yhoundey,blackrock,1780,priest,holy,54,27,27
29144,Imbitterx,stormscale,1777,priest,holy,30,21,9
29145,Stanyú,tarren-mill,1770,priest,holy,48,21,27
29146,Bigwik,tarren-mill,1764,priest,holy,77,36,41
29147,Servey,twisting-nether,1764,priest,holy,48,20,28
29148,Basilette,hyjal,1761,priest,holy,48,27,21
29149,Holyholy,stormscale,1761,priest,holy,62,24,38
29150,Weezïng,ysondre,1742,priest,holy,108,60,48
29151,Siign,ravencrest,1740,priest,holy,72,32,40
29152,Harmónia,outland,1739,priest,holy,187,99,88
29153,Møhammed,wrathbringer,1734,priest,holy,341,171,170
29154,Calithria,kazzak,1731,priest,holy,196,107,89
29155,Sàweetie,archimonde,1721,priest,holy,54,27,27
29156,Myste,nemesis,1715,priest,holy,91,48,43
29157,Peisetti,stormscale,1712,priest,holy,48,24,24
29158,Wåtrux,alakir,1711,priest,holy,411,218,193
29159,Jim,saurfang,1711,priest,holy,257,127,130
29160,Anníng,tarren-mill,1708,priest,holy,186,108,78
29161,Thelunara,sanguino,1703,priest,holy,77,37,40
29162,Pigdestroyin,frostmane,1701,priest,holy,66,38,28
29163,Dolens,argent-dawn,1699,priest,holy,112,55,57
29164,Sisko,stormscale,1699,priest,holy,66,32,34
29165,Jâde,bloodhoof,1690,priest,holy,132,75,57
29166,Shizzlol,silvermoon,1684,priest,holy,366,177,189
29167,Meanbabe,argent-dawn,1683,priest,holy,48,22,26
29168,Ilenna,dun-morogh,1682,priest,holy,78,46,32
29169,Phobò,blackrock,1678,priest,holy,89,42,47
29170,Gladíator,blackhand,1677,priest,holy,102,58,44
29171,Гоплзнекст,gordunni,1676,priest,holy,372,187,185
29172,Gokumødex,outland,1676,priest,holy,54,24,30
29173,Каткааткат,soulflayer,1674,priest,holy,48,23,25
29174,Alpháømegá,outland,1671,priest,holy,99,51,48
29175,Kÿokó,ravencrest,1670,priest,holy,72,40,32
29176,Limeslayerx,veklor,1668,priest,holy,48,35,13
29177,Stickpas,ysondre,1661,priest,holy,41,18,23
29178,Fízwow,stormscale,1659,priest,holy,88,38,50
29179,Jiffie,twisting-nether,1655,priest,holy,54,23,31
29180,Oide,area-52,1653,priest,holy,54,28,26
29181,Simpadisco,ravencrest,1649,priest,holy,48,24,24
29182,Câlyr,ragnaros,1647,priest,holy,48,21,27
29183,Sausageboy,tarren-mill,1640,priest,holy,123,54,69
29184,Dogshtpriest,ravencrest,1639,priest,holy,68,39,29
29185,Gøkumodex,tarren-mill,1639,priest,holy,46,22,24
29186,Løøney,kazzak,1638,priest,holy,48,30,18
29187,Xianxia,twisting-nether,1636,priest,holy,154,77,77
29188,Эльдиремонт,gordunni,1631,priest,holy,124,56,68
