,name,realm,rating,cls,spec,play,win,lose
17269,Tutoress,stormscale,576,priest,discipline,12,6,6
17270,Swkunz,dun-modr,576,priest,discipline,12,6,6
17271,Boysa,earthen-ring,576,priest,discipline,12,6,6
17272,Nyxara,outland,576,priest,discipline,12,6,6
17273,Dotmaker,sanguino,576,priest,discipline,12,6,6
17274,Msbald,shattered-hand,576,priest,discipline,12,6,6
17275,Hunfall,stormscale,576,priest,discipline,12,6,6
17276,Родохрозит,blackscar,576,priest,discipline,12,6,6
17277,Vulreth,culte-de-la-rive-noire,576,priest,discipline,12,6,6
17278,Johnblack,dun-morogh,576,priest,discipline,12,6,6
17279,Melcarth,blades-edge,576,priest,discipline,12,6,6
17280,Dunkelseele,ahnqiraj,576,priest,discipline,12,6,6
17281,Supernal,twisting-nether,576,priest,discipline,12,6,6
17282,Artìst,ravencrest,576,priest,discipline,12,6,6
17283,Ryyne,ravencrest,576,priest,discipline,12,6,6
17284,Chalecø,dun-modr,576,priest,discipline,12,6,6
17285,Papynou,garona,576,priest,discipline,12,6,6
17286,Stee,sylvanas,576,priest,discipline,12,6,6
17287,Shadowzrip,twilights-hammer,576,priest,discipline,12,6,6
17288,Fästrak,dalaran,576,priest,discipline,12,6,6
17289,Sensimiya,dalaran,576,priest,discipline,12,6,6
17290,Дакимакурах,gordunni,576,priest,discipline,12,6,6
17291,Tyrhaa,blackmoore,576,priest,discipline,12,6,6
17292,Legitha,blackmoore,576,priest,discipline,12,6,6
17293,Ranagöl,ragnaros,576,priest,discipline,12,6,6
17294,Rune,ravencrest,576,priest,discipline,12,6,6
17295,Velri,runetotem,576,priest,discipline,12,6,6
17296,Sheeash,kazzak,576,priest,discipline,12,6,6
17297,Prarch,sylvanas,576,priest,discipline,12,6,6
17298,Monataamis,kazzak,576,priest,discipline,12,6,6
17299,Artist,outland,576,priest,discipline,12,6,6
17300,Axewound,neptulon,576,priest,discipline,13,6,7
17301,Волия,gordunni,576,priest,discipline,17,6,11
17302,Mxcey,ravencrest,576,priest,discipline,18,6,12
17303,Noukeé,blackrock,576,priest,discipline,18,6,12
17304,Disillusíon,tarren-mill,576,priest,discipline,18,6,12
17305,Kîlo,sylvanas,576,priest,discipline,18,6,12
17306,Omnissiiah,silvermoon,576,priest,discipline,18,6,12
17307,Eclaír,blackhand,576,priest,discipline,18,6,12
17308,Gimeurgold,aegwynn,576,priest,discipline,18,6,12
17309,Alros,elune,576,priest,discipline,18,6,12
17310,Frida,blackrock,576,priest,discipline,18,6,12
17311,Limbas,dun-modr,576,priest,discipline,18,6,12
17312,Ilovelily,antonidas,576,priest,discipline,18,6,12
17313,Theycmedotin,blackhand,576,priest,discipline,18,6,12
17314,Arctoczax,ravencrest,576,priest,discipline,18,6,12
17315,Bochonok,stormrage,576,priest,discipline,18,6,12
17316,Yoloswaglørd,blackmoore,576,priest,discipline,18,6,12
17317,Artymox,sylvanas,576,priest,discipline,18,6,12
17318,Cinjá,thrall,576,priest,discipline,19,6,13
17319,Klugzy,silvermoon,576,priest,discipline,24,6,18
17320,Sørney,aegwynn,575,priest,discipline,9,7,2
17321,Ðotgød,nemesis,575,priest,discipline,12,6,6
17322,Чикхоп,blackscar,575,priest,discipline,12,6,6
17323,Zaradana,tarren-mill,575,priest,discipline,12,6,6
17324,Юбич,soulflayer,575,priest,discipline,12,6,6
17325,Hâmmel,blackrock,575,priest,discipline,12,6,6
17326,Hensynsløs,draenor,575,priest,discipline,12,6,6
17327,Zembowae,drakthul,575,priest,discipline,12,6,6
17328,Priestvnr,hyjal,575,priest,discipline,12,6,6
17329,Elfdarkholme,stormscale,575,priest,discipline,12,6,6
17330,Lichtl,ysera,575,priest,discipline,12,6,6
17331,Vastüdö,ragnaros,575,priest,discipline,12,6,6
17332,Makariotatos,xavius,575,priest,discipline,12,6,6
17333,Bauscia,nemesis,575,priest,discipline,12,6,6
17334,Tira,darksorrow,575,priest,discipline,12,6,6
17335,Handmännchen,kelthuzad,575,priest,discipline,12,6,6
17336,Kipnuggetz,burning-legion,575,priest,discipline,12,6,6
17337,Ponpon,onyxia,575,priest,discipline,12,6,6
17338,Hidr,nemesis,575,priest,discipline,12,6,6
17339,Zák,sylvanas,575,priest,discipline,12,6,6
17340,Hmanco,burning-legion,575,priest,discipline,12,6,6
17341,Insicompany,antonidas,575,priest,discipline,12,6,6
17342,Ostberger,twisting-nether,575,priest,discipline,12,6,6
17343,Flackiepi,tarren-mill,575,priest,discipline,12,6,6
17344,Hypnòz,archimonde,575,priest,discipline,12,6,6
17345,Nasirjones,outland,575,priest,discipline,12,6,6
17346,Пэйтен,deathguard,575,priest,discipline,18,6,12
17347,Juco,draenor,575,priest,discipline,18,6,12
17348,Priestbiyy,sunstrider,575,priest,discipline,18,6,12
17349,Вэстервилли,howling-fjord,575,priest,discipline,24,6,18
17350,Vebuya,blackmoore,574,priest,discipline,12,6,6
17351,Draenera,silvermoon,574,priest,discipline,12,6,6
17352,Tindoriel,bronzebeard,574,priest,discipline,12,6,6
17353,Nygel,kazzak,574,priest,discipline,12,6,6
17354,Preacia,twisting-nether,574,priest,discipline,12,6,6
17355,Leonard,nemesis,574,priest,discipline,12,6,6
17356,Prigart,sylvanas,574,priest,discipline,18,6,12
17357,Muftl,thrall,574,priest,discipline,18,6,12
17358,Nerul,twisting-nether,574,priest,discipline,19,6,13
17359,Kreem,frostmane,573,priest,discipline,12,6,6
17360,Камшотхил,gordunni,573,priest,discipline,18,6,12
17361,Timmemeep,outland,572,priest,discipline,12,6,6
17362,Loriny,ragnaros,572,priest,discipline,14,6,8
17363,Sildane,kirin-tor,572,priest,discipline,18,6,12
17364,Bolíngbroke,argent-dawn,572,priest,discipline,24,6,18
17365,Äwësömë,aggra-português,571,priest,discipline,12,6,6
17366,Пристохилю,gordunni,571,priest,discipline,12,6,6
17367,Glutenhode,stormscale,571,priest,discipline,12,6,6
17368,Германий,deathguard,558,priest,discipline,17,6,11
17369,Ünholy,burning-legion,556,priest,discipline,17,6,11
17370,Lemowae,doomhammer,542,priest,discipline,22,6,16
17371,Stormééz,bronzebeard,541,priest,discipline,26,7,19
17372,Leahx,dalvengyr,527,priest,discipline,11,6,5
17373,Adare,sanguino,527,priest,discipline,11,6,5
17374,Gailiugà,kazzak,527,priest,discipline,11,6,5
17375,Healsquad,draenor,524,priest,discipline,20,6,14
17376,Demmi,dun-modr,522,priest,discipline,22,7,15
17377,Полуниця,galakrond,522,priest,discipline,23,7,16
17378,Xotz,thrall,521,priest,discipline,15,8,7
17379,Cummask,silvermoon,512,priest,discipline,16,6,10
17380,Tepevelf,dun-modr,512,priest,discipline,22,6,16
17381,Никорете,soulflayer,511,priest,discipline,11,6,5
17382,Thimble,blackhand,510,priest,discipline,14,6,8
17383,Teyranamin,defias-brotherhood,496,priest,discipline,7,6,1
17384,Hexybtw,stormscale,480,priest,discipline,6,5,1
17385,Whopzi,blackmoore,480,priest,discipline,6,5,1
17386,Sorchad,hyjal,480,priest,discipline,6,5,1
17387,Sloee,kazzak,480,priest,discipline,6,5,1
17388,Shieldyblaze,frostwolf,480,priest,discipline,6,5,1
17389,Aaron,aegwynn,480,priest,discipline,6,5,1
17390,Trippinorbs,stormscale,480,priest,discipline,6,5,1
17391,Noodlesoup,daggerspine,480,priest,discipline,6,5,1
17392,Lidlpriest,frostwolf,480,priest,discipline,6,5,1
17393,Astralscare,outland,480,priest,discipline,6,5,1
17394,Sethp,hyjal,480,priest,discipline,6,5,1
17395,Rixfoulah,ysondre,480,priest,discipline,6,5,1
17396,Paìnz,blackhand,480,priest,discipline,6,5,1
17397,Nttyfromohio,ravencrest,480,priest,discipline,6,5,1
17398,Lamp,terokkar,480,priest,discipline,6,5,1
17399,Eladri,silvermoon,480,priest,discipline,6,5,1
17400,Warm,auchindoun,480,priest,discipline,6,5,1
17401,Гачидварфич,gordunni,480,priest,discipline,6,5,1
17402,Bec,ragnaros,480,priest,discipline,6,5,1
17403,Nayballistic,tarren-mill,480,priest,discipline,6,5,1
17404,Moonacky,bronze-dragonflight,480,priest,discipline,6,5,1
17405,Ronnmoss,defias-brotherhood,480,priest,discipline,6,5,1
17406,Docpower,twisting-nether,480,priest,discipline,6,5,1
17407,Loldisc,arthas,480,priest,discipline,6,5,1
17408,Trntypr,senjin,480,priest,discipline,6,5,1
17409,Swep,ragnaros,480,priest,discipline,6,5,1
17410,Ounxx,blackrock,480,priest,discipline,6,5,1
17411,Нэриэлл,gordunni,480,priest,discipline,6,5,1
17412,Pollution,ragnaros,480,priest,discipline,6,5,1
17413,Уер,galakrond,480,priest,discipline,12,5,7
17414,Bejud,tarren-mill,480,priest,discipline,12,5,7
17415,Donbas,tarren-mill,480,priest,discipline,12,5,7
17416,Chaapsbbq,archimonde,480,priest,discipline,12,5,7
17417,Fabuliciøus,blackrock,480,priest,discipline,12,5,7
17418,Yukîna,blackrock,480,priest,discipline,12,5,7
17419,Shadew,stormscale,480,priest,discipline,12,5,7
17420,Elwing,darkmoon-faire,480,priest,discipline,12,5,7
17421,Grozozo,tarren-mill,480,priest,discipline,12,5,7
17422,Fainttnt,stormscale,480,priest,discipline,12,5,7
17423,Øbserverx,stormscale,480,priest,discipline,12,5,7
17424,Вайтбласт,howling-fjord,480,priest,discipline,12,5,7
17425,Drumont,kelthuzad,480,priest,discipline,12,5,7
17426,Døtzillah,kazzak,480,priest,discipline,12,5,7
17427,Seskipr,stormreaver,480,priest,discipline,12,5,7
17428,Ajaxfreak,blackmoore,480,priest,discipline,12,5,7
17429,Madkes,ravencrest,480,priest,discipline,12,5,7
17430,Katsikatsika,silvermoon,480,priest,discipline,12,5,7
17431,Kaleshiry,kazzak,480,priest,discipline,12,5,7
17432,Yö,stormscale,480,priest,discipline,12,5,7
17433,Mayday,silvermoon,480,priest,discipline,12,5,7
17434,Porklifer,tarren-mill,480,priest,discipline,12,5,7
17435,Litera,silvermoon,480,priest,discipline,12,5,7
17436,Bimbax,dun-modr,480,priest,discipline,12,5,7
17437,Забейка,howling-fjord,480,priest,discipline,12,5,7
17438,Buzzy,twisting-nether,480,priest,discipline,12,5,7
17439,Suaakypriest,tyrande,480,priest,discipline,12,5,7
17440,Magthalor,twisting-nether,480,priest,discipline,12,5,7
17441,Nayballsp,tarren-mill,480,priest,discipline,12,5,7
17442,Абсорбиболь,howling-fjord,480,priest,discipline,12,5,7
17443,Тенсаи,howling-fjord,480,priest,discipline,12,5,7
17444,Allaría,bronze-dragonflight,480,priest,discipline,12,5,7
17445,Jeboc,ravencrest,480,priest,discipline,12,5,7
17446,Sbj,bronze-dragonflight,480,priest,discipline,12,5,7
17447,Hollylicious,kazzak,480,priest,discipline,12,5,7
17448,Roylian,ravencrest,480,priest,discipline,12,5,7
17449,Hyonra,kazzak,480,priest,discipline,12,5,7
17450,Seankingkong,ravencrest,480,priest,discipline,12,5,7
17451,Lunatrix,sanguino,480,priest,discipline,12,5,7
17452,Borgamor,frostmane,480,priest,discipline,12,5,7
17453,Doncamïllo,blackrock,480,priest,discipline,12,5,7
17454,Swiftdemise,sylvanas,480,priest,discipline,12,5,7
17455,Discgødx,thrall,480,priest,discipline,12,5,7
17456,Supemi,stormscale,480,priest,discipline,12,5,7
17457,Саксесфул,howling-fjord,480,priest,discipline,12,5,7
17458,Medivs,blackmoore,480,priest,discipline,12,5,7
17459,Pwsx,draenor,480,priest,discipline,12,5,7
17460,Shyvi,ravencrest,480,priest,discipline,12,5,7
17461,Evolís,blackmoore,480,priest,discipline,12,5,7
17462,Epa,zuljin,480,priest,discipline,12,5,7
17463,Meheal,lothar,480,priest,discipline,12,5,7
17464,Brøwney,blackmoore,480,priest,discipline,12,5,7
17465,Fakebob,draenor,480,priest,discipline,12,5,7
17466,Navihato,silvermoon,480,priest,discipline,12,5,7
17467,Самурайко,booty-bay,480,priest,discipline,12,5,7
17468,Floorpovx,blackmoore,480,priest,discipline,12,5,7
17469,Nyù,kazzak,480,priest,discipline,12,5,7
17470,Azrella,ravencrest,480,priest,discipline,12,5,7
17471,Shììnx,hyjal,480,priest,discipline,12,5,7
17472,Saphèa,burning-legion,480,priest,discipline,12,5,7
17473,Bibleenjoyer,blackmoore,480,priest,discipline,12,5,7
17474,Paterfisl,ragnaros,480,priest,discipline,12,5,7
17475,Kaiikoo,ravencrest,480,priest,discipline,12,5,7
17476,Ameja,sylvanas,480,priest,discipline,13,5,8
17477,Neagica,kazzak,480,priest,discipline,15,5,10
17478,Kehz,ysondre,480,priest,discipline,18,5,13
17479,Taimani,burning-legion,480,priest,discipline,18,5,13
17480,Chekkó,blackrock,480,priest,discipline,18,5,13
17481,Valirda,twisting-nether,480,priest,discipline,18,5,13
17482,Äkvä,ragnaros,480,priest,discipline,18,5,13
17483,Карбонит,fordragon,480,priest,discipline,18,5,13
17484,Faouzia,argent-dawn,480,priest,discipline,18,5,13
17485,Ча,thermaplugg,480,priest,discipline,18,5,13
17486,Góli,argent-dawn,480,priest,discipline,18,5,13
17487,Володябигуди,howling-fjord,480,priest,discipline,18,5,13
17488,Clergy,nagrand,479,priest,discipline,6,5,1
17489,Elpitiimigré,sinstralis,479,priest,discipline,6,5,1
17490,Perxonx,twisting-nether,479,priest,discipline,6,5,1
17491,Velenthøs,argent-dawn,479,priest,discipline,12,5,7
17492,Piotrek,hyjal,479,priest,discipline,12,5,7
17493,Шпалкоклоб,soulflayer,479,priest,discipline,12,5,7
17494,Slight,aggra-português,479,priest,discipline,12,5,7
17495,Oohopeoo,blackmoore,479,priest,discipline,12,5,7
17496,Røläck,ragnaros,479,priest,discipline,12,5,7
17497,Helming,magtheridon,479,priest,discipline,12,5,7
17498,Velenthan,stormrage,479,priest,discipline,12,5,7
17499,Cobrix,nemesis,479,priest,discipline,12,5,7
17500,Calenberhtil,burning-legion,479,priest,discipline,12,5,7
17501,Tumlaa,ravencrest,479,priest,discipline,12,5,7
17502,Darknëss,malganis,479,priest,discipline,12,5,7
17503,Pluf,nefarian,479,priest,discipline,12,5,7
17504,Sanoe,twisting-nether,479,priest,discipline,12,5,7
17505,Sewerperson,doomhammer,479,priest,discipline,12,5,7
17506,Konantenshi,doomhammer,479,priest,discipline,12,5,7
17507,Дэйвора,ashenvale,479,priest,discipline,12,5,7
17508,Bòóny,ravencrest,479,priest,discipline,12,5,7
17509,Texstil,blackmoore,479,priest,discipline,12,5,7
17510,Shyvannas,antonidas,479,priest,discipline,12,5,7
17511,Tota,frostmane,479,priest,discipline,12,5,7
17512,Aká,kazzak,479,priest,discipline,18,5,13
17513,Antiexhile,kazzak,479,priest,discipline,18,5,13
17514,Celero,silvermoon,479,priest,discipline,18,5,13
17515,Seehz,ysondre,479,priest,discipline,18,5,13
17516,Sleeyz,blackmoore,479,priest,discipline,24,5,19
17517,Ruebi,blackmoore,478,priest,discipline,12,5,7
17518,Hotwheal,ysondre,478,priest,discipline,12,5,7
17519,Patoroch,terokkar,478,priest,discipline,18,5,13
17520,Oknelim,blackmoore,477,priest,discipline,12,5,7
17521,Feloriya,antonidas,476,priest,discipline,12,5,7
17522,Phosphorus,blackhand,476,priest,discipline,12,5,7
17523,Lazzariah,ravencrest,475,priest,discipline,12,5,7
17524,Rettsche,eredar,475,priest,discipline,12,5,7
17525,Wipipi,draenor,474,priest,discipline,12,5,7
17526,Spookyfive,blackhand,472,priest,discipline,26,8,18
17527,Приствалера,howling-fjord,463,priest,discipline,17,5,12
17528,Drë,daggerspine,447,priest,discipline,11,5,6
17529,Makemyday,dun-modr,447,priest,discipline,11,5,6
17530,Nioubèy,archimonde,447,priest,discipline,11,5,6
17531,Dhed,turalyon,447,priest,discipline,14,6,8
17532,Aykò,blackmoore,447,priest,discipline,14,6,8
17533,Leyasu,eredar,447,priest,discipline,15,6,9
17534,Sandgambler,draenor,432,priest,discipline,9,5,4
17535,Kak,gorgonnash,426,priest,discipline,19,6,13
17536,Holybøi,ragnaros,426,priest,discipline,29,7,22
17537,Cestrial,sylvanas,415,priest,discipline,14,5,9
17538,Holyheartx,argent-dawn,408,priest,discipline,22,6,16
17539,Шруня,howling-fjord,400,priest,discipline,24,5,19
17540,Colèy,blackhand,384,priest,discipline,6,4,2
17541,Sebbi,ragnaros,384,priest,discipline,6,4,2
17542,Телоури,galakrond,384,priest,discipline,6,4,2
17543,Schnîttchen,blackrock,384,priest,discipline,6,4,2
17544,Ziaz,the-maelstrom,384,priest,discipline,6,4,2
17545,Onaltnoqs,silvermoon,384,priest,discipline,6,4,2
17546,Imaut,emerald-dream,384,priest,discipline,6,4,2
17547,Gorti,ravencrest,384,priest,discipline,6,4,2
17548,Nesar,stormscale,384,priest,discipline,6,4,2
17549,Zumbae,tarren-mill,384,priest,discipline,6,4,2
17550,Monstretpr,dragonblight,384,priest,discipline,6,4,2
17551,Awön,stormscale,384,priest,discipline,6,4,2
17552,Бархомелфой,gordunni,384,priest,discipline,6,4,2
17553,ßlinkywinky,outland,384,priest,discipline,6,4,2
17554,Кхарли,howling-fjord,384,priest,discipline,6,4,2
17555,Frekko,outland,384,priest,discipline,6,4,2
17556,Petshopboi,sylvanas,384,priest,discipline,6,4,2
17557,Hadk,blackrock,384,priest,discipline,6,4,2
17558,Daniweyy,eredar,384,priest,discipline,6,4,2
17559,Reól,blackmoore,384,priest,discipline,6,4,2
17560,Dødy,hyjal,384,priest,discipline,6,4,2
17561,Healinrbglol,blackmoore,384,priest,discipline,6,4,2
17562,Ilovecala,ravencrest,384,priest,discipline,6,4,2
17563,Хъи,gordunni,384,priest,discipline,6,4,2
17564,Gravedoll,draenor,384,priest,discipline,6,4,2
17565,Cheesegód,outland,384,priest,discipline,6,4,2
17566,Pínx,nerathor,384,priest,discipline,6,4,2
17567,Büssi,blackrock,384,priest,discipline,6,4,2
17568,Шадия,ashenvale,384,priest,discipline,6,4,2
17569,Серью,booty-bay,384,priest,discipline,6,4,2
17570,Umbralx,ragnaros,384,priest,discipline,6,4,2
17571,Babambaba,sylvanas,384,priest,discipline,6,4,2
17572,Tâmshi,dun-modr,384,priest,discipline,6,4,2
17573,Papêrcut,kazzak,384,priest,discipline,6,4,2
17574,Ocastia,antonidas,384,priest,discipline,6,4,2
17575,Healmebaby,kiljaeden,384,priest,discipline,6,4,2
17576,Above,hyjal,384,priest,discipline,6,4,2
17577,Rawelf,ravencrest,384,priest,discipline,6,4,2
17578,Petitogré,silvermoon,384,priest,discipline,6,4,2
17579,Piixld,aegwynn,384,priest,discipline,6,4,2
17580,Woid,aegwynn,384,priest,discipline,6,4,2
17581,Yukirito,drakthul,384,priest,discipline,6,4,2
17582,Gimcho,magtheridon,384,priest,discipline,6,4,2
17583,Byzzi,draenor,384,priest,discipline,6,4,2
17584,Døline,hyjal,384,priest,discipline,6,4,2
17585,Mylox,blackrock,384,priest,discipline,6,4,2
17586,Experimentix,silvermoon,384,priest,discipline,6,4,2
17587,Ghorfindel,kaelthas,384,priest,discipline,6,4,2
17588,Priestutute,tarren-mill,384,priest,discipline,6,4,2
17589,Buerak,tarren-mill,384,priest,discipline,6,4,2
17590,Pankp,kazzak,384,priest,discipline,6,4,2
17591,Iirina,draenor,384,priest,discipline,6,4,2
17592,Giffelgrethe,sylvanas,384,priest,discipline,6,4,2
17593,Miabelle,argent-dawn,384,priest,discipline,6,4,2
17594,Thean,twilights-hammer,384,priest,discipline,6,4,2
17595,Touchypunk,ravencrest,384,priest,discipline,6,4,2
17596,Badguymike,ragnaros,384,priest,discipline,6,4,2
17597,Wixzyx,ravencrest,384,priest,discipline,10,4,6
17598,Stepsisstuck,ragnaros,384,priest,discipline,12,4,8
17599,Druzhok,sylvanas,384,priest,discipline,12,4,8
17600,Sweity,dun-modr,384,priest,discipline,12,4,8
17601,Заак,howling-fjord,384,priest,discipline,12,4,8
17602,Solerona,blackmoore,384,priest,discipline,12,4,8
17603,Mérce,kazzak,384,priest,discipline,12,4,8
17604,Drdré,blackrock,384,priest,discipline,12,4,8
17605,Goatrocker,kazzak,384,priest,discipline,12,4,8
17606,Killerkende,ragnaros,384,priest,discipline,12,4,8
17607,Deathtrapx,draenor,384,priest,discipline,12,4,8
17608,Bldnl,ragnaros,384,priest,discipline,12,4,8
17609,Kimozabi,ravencrest,384,priest,discipline,12,4,8
17610,Malíficent,draenor,384,priest,discipline,12,4,8
17611,Asdfgfhtjy,stormscale,384,priest,discipline,12,4,8
17612,Skyløl,dun-modr,384,priest,discipline,12,4,8
17613,Melord,thunderhorn,384,priest,discipline,12,4,8
17614,Touchmé,blackmoore,384,priest,discipline,12,4,8
17615,Шимату,howling-fjord,384,priest,discipline,12,4,8
17616,Predpriest,twisting-nether,384,priest,discipline,12,4,8
17617,Rîîper,khaz-modan,384,priest,discipline,12,4,8
17618,Spezzato,nemesis,384,priest,discipline,12,4,8
17619,Tsunadesaama,silvermoon,384,priest,discipline,12,4,8
17620,Vicetøne,stormscale,384,priest,discipline,12,4,8
17621,Mariio,blackmoore,384,priest,discipline,12,4,8
17622,Lothbruke,twisting-nether,384,priest,discipline,12,4,8
17623,Zivl,blackrock,384,priest,discipline,12,4,8
17624,Prêtresacré,archimonde,384,priest,discipline,12,4,8
17625,Jaywie,twisting-nether,384,priest,discipline,12,4,8
17626,Sabakk,archimonde,384,priest,discipline,12,4,8
17627,Сайлентхилл,howling-fjord,384,priest,discipline,12,4,8
17628,Amèn,archimonde,384,priest,discipline,12,4,8
17629,Kalestharia,blackmoore,384,priest,discipline,12,4,8
17630,Absolution,stormscale,384,priest,discipline,12,4,8
17631,Марина,howling-fjord,384,priest,discipline,12,4,8
17632,Ревентонх,howling-fjord,384,priest,discipline,12,4,8
17633,Сашашвд,howling-fjord,384,priest,discipline,12,4,8
17634,Euphorius,blackmoore,384,priest,discipline,12,4,8
17635,Asdfsds,kazzak,384,priest,discipline,12,4,8
17636,Bebsenpai,hyjal,384,priest,discipline,12,4,8
17637,Xayona,argent-dawn,384,priest,discipline,12,4,8
17638,Toasttrii,outland,384,priest,discipline,12,4,8
17639,Sweetxq,tarren-mill,384,priest,discipline,12,4,8
17640,Sorrop,sanguino,384,priest,discipline,12,4,8
17641,Eitukaeitai,outland,384,priest,discipline,12,4,8
17642,Abrakahudder,tarren-mill,384,priest,discipline,12,4,8
17643,Xaeroow,archimonde,384,priest,discipline,12,4,8
17644,ßlowska,hyjal,384,priest,discipline,12,4,8
17645,Ankî,aegwynn,384,priest,discipline,12,4,8
17646,Hombre,anetheron,384,priest,discipline,12,4,8
17647,Luznywiesiek,burning-legion,384,priest,discipline,12,4,8
17648,Chigreru,uldum,384,priest,discipline,12,4,8
17649,Celestias,sanguino,384,priest,discipline,15,4,11
17650,Zeröone,silvermoon,384,priest,discipline,17,4,13
17651,Dubai,silvermoon,384,priest,discipline,18,4,14
17652,Shyvàree,les-clairvoyants,384,priest,discipline,18,4,14
17653,Blackwidow,chromaggus,384,priest,discipline,18,4,14
17654,Sbubbi,ravencrest,384,priest,discipline,18,4,14
17655,Moonary,ravencrest,383,priest,discipline,6,4,2
17656,Enchanttress,burning-legion,383,priest,discipline,6,4,2
17657,Vishnoo,hyjal,383,priest,discipline,6,4,2
17658,Пахад,blackscar,383,priest,discipline,6,4,2
17659,Ravend,sylvanas,383,priest,discipline,6,4,2
17660,Kinn,kaelthas,383,priest,discipline,6,4,2
17661,Kelras,grim-batol,383,priest,discipline,6,4,2
17662,Hðly,doomhammer,383,priest,discipline,6,4,2
17663,Xpect,terokkar,383,priest,discipline,12,4,8
17664,Miriàl,outland,383,priest,discipline,12,4,8
17665,Søs,eldrethalas,383,priest,discipline,12,4,8
17666,Jezlung,frostmane,383,priest,discipline,12,4,8
17667,Havanna,dethecus,382,priest,discipline,6,4,2
17668,Seiigops,ysondre,382,priest,discipline,6,4,2
17669,Тэтсу,greymane,382,priest,discipline,12,4,8
17670,Camellight,stormscale,382,priest,discipline,12,4,8
17671,Lierie,kazzak,382,priest,discipline,24,4,20
17672,Grommyr,eredar,381,priest,discipline,12,4,8
17673,Thanil,bloodfeather,367,priest,discipline,11,4,7
17674,Tephutes,ravencrest,367,priest,discipline,11,4,7
17675,Maskinjundre,bronzebeard,352,priest,discipline,10,4,6
17676,Sickbo,eredar,351,priest,discipline,11,4,7
17677,Pjuww,outland,351,priest,discipline,11,4,7
17678,Farae,arathor,351,priest,discipline,14,5,9
17679,Doxxi,argent-dawn,336,priest,discipline,9,5,4
17680,Salvatör,quelthalas,336,priest,discipline,15,5,10
17681,Sneed,moonglade,335,priest,discipline,12,5,7
17682,Vicønia,tarren-mill,335,priest,discipline,11,4,7
17683,Runay,draenor,330,priest,discipline,13,5,8
17684,Impmvp,kazzak,330,priest,discipline,17,6,11
17685,Косн,razuvious,330,priest,discipline,16,5,11
17686,Tyog,khazgoroth,320,priest,discipline,10,4,6
17687,Кирюшасэмпай,gordunni,320,priest,discipline,10,4,6
17688,Brainðead,aegwynn,319,priest,discipline,5,4,1
17689,Enaches,twisting-nether,304,priest,discipline,7,4,3
17690,Fønss,sanguino,288,priest,discipline,6,3,3
17691,Eros,illidan,288,priest,discipline,6,3,3
17692,Deppara,twisting-nether,288,priest,discipline,6,3,3
17693,Шлёндрик,gordunni,288,priest,discipline,6,3,3
17694,Immutable,twisting-nether,288,priest,discipline,6,3,3
17695,Eyesønyou,nemesis,288,priest,discipline,6,3,3
17696,Effot,twisting-nether,288,priest,discipline,6,3,3
17697,Саммерфинн,gordunni,288,priest,discipline,6,3,3
17698,Karmev,twisting-nether,288,priest,discipline,6,3,3
17699,Tyarande,tarren-mill,288,priest,discipline,6,3,3
17700,Kamiðßlesing,sanguino,288,priest,discipline,6,3,3
17701,Jazty,sanguino,288,priest,discipline,6,3,3
17702,Josva,sanguino,288,priest,discipline,6,3,3
17703,Evilangèl,ravenholdt,288,priest,discipline,6,3,3
17704,Pristel,twisting-nether,288,priest,discipline,6,3,3
17705,Dezless,tarren-mill,288,priest,discipline,6,3,3
17706,Bridélight,archimonde,288,priest,discipline,6,3,3
17707,Stahpit,twisting-nether,288,priest,discipline,6,3,3
17708,Semagdnim,aggra-português,288,priest,discipline,6,3,3
17709,Knazh,twisting-nether,288,priest,discipline,6,3,3
17710,Психоз,gordunni,288,priest,discipline,6,3,3
17711,Moistmidget,frostmane,288,priest,discipline,6,3,3
17712,Батлджес,gordunni,288,priest,discipline,6,3,3
17713,Фруктовыйса,gordunni,288,priest,discipline,6,3,3
17714,Sâmba,pozzo-delleternità,288,priest,discipline,6,3,3
17715,Нагп,gordunni,288,priest,discipline,6,3,3
17716,Tsunê,ysondre,288,priest,discipline,6,3,3
17717,Hôllÿ,ysondre,288,priest,discipline,6,3,3
17718,Lerissea,argent-dawn,288,priest,discipline,6,3,3
17719,Qpops,twisting-nether,288,priest,discipline,6,3,3
17720,Микаса,howling-fjord,288,priest,discipline,6,3,3
17721,Húlda,auchindoun,288,priest,discipline,6,3,3
17722,Purpl,tarren-mill,288,priest,discipline,6,3,3
17723,Elmaestrø,aegwynn,288,priest,discipline,6,3,3
17724,Palrins,dalaran,288,priest,discipline,6,3,3
17725,Shieldop,eredar,288,priest,discipline,6,3,3
17726,Laradiel,dun-modr,288,priest,discipline,6,3,3
17727,Maikzky,stormreaver,288,priest,discipline,6,3,3
17728,Tzúú,ravencrest,288,priest,discipline,6,3,3
17729,Cbbigbape,thrall,288,priest,discipline,6,3,3
17730,Sapue,aegwynn,288,priest,discipline,6,3,3
17731,Séfaron,blackmoore,288,priest,discipline,6,3,3
17732,Noonex,hakkar,288,priest,discipline,6,3,3
17733,Hanagaki,ragnaros,288,priest,discipline,6,3,3
17734,Maiel,die-aldor,288,priest,discipline,6,3,3
17735,Mahist,ravencrest,288,priest,discipline,6,3,3
17736,Spaghettoni,tarren-mill,288,priest,discipline,6,3,3
17737,Pilgram,twilights-hammer,288,priest,discipline,6,3,3
